filename,start_time,end_time,is_fall,gyro_x_list_mean,gyro_x_list_std,gyro_x_list_min,gyro_x_list_max,gyro_x_list_median,gyro_x_list_iqr,gyro_x_list_energy,gyro_x_list_rms,gyro_x_list_sma,gyro_x_list_skew,gyro_x_list_kurtosis,gyro_x_list_absum,gyro_x_list_DDM,gyro_x_list_GMM,gyro_x_list_MD,gyro_y_list_mean,gyro_y_list_std,gyro_y_list_min,gyro_y_list_max,gyro_y_list_median,gyro_y_list_iqr,gyro_y_list_energy,gyro_y_list_rms,gyro_y_list_sma,gyro_y_list_skew,gyro_y_list_kurtosis,gyro_y_list_absum,gyro_y_list_DDM,gyro_y_list_GMM,gyro_y_list_MD,gyro_z_list_mean,gyro_z_list_std,gyro_z_list_min,gyro_z_list_max,gyro_z_list_median,gyro_z_list_iqr,gyro_z_list_energy,gyro_z_list_rms,gyro_z_list_sma,gyro_z_list_skew,gyro_z_list_kurtosis,gyro_z_list_absum,gyro_z_list_DDM,gyro_z_list_GMM,gyro_z_list_MD,accel_x_list_mean,accel_x_list_std,accel_x_list_min,accel_x_list_max,accel_x_list_median,accel_x_list_iqr,accel_x_list_energy,accel_x_list_rms,accel_x_list_sma,accel_x_list_skew,accel_x_list_kurtosis,accel_x_list_absum,accel_x_list_DDM,accel_x_list_GMM,accel_x_list_MD,accel_y_list_mean,accel_y_list_std,accel_y_list_min,accel_y_list_max,accel_y_list_median,accel_y_list_iqr,accel_y_list_energy,accel_y_list_rms,accel_y_list_sma,accel_y_list_skew,accel_y_list_kurtosis,accel_y_list_absum,accel_y_list_DDM,accel_y_list_GMM,accel_y_list_MD,accel_z_list_mean,accel_z_list_std,accel_z_list_min,accel_z_list_max,accel_z_list_median,accel_z_list_iqr,accel_z_list_energy,accel_z_list_rms,accel_z_list_sma,accel_z_list_skew,accel_z_list_kurtosis,accel_z_list_absum,accel_z_list_DDM,accel_z_list_GMM,accel_z_list_MD,accel_magnitude_mean,accel_magnitude_std,accel_magnitude_min,accel_magnitude_max,accel_magnitude_median,accel_magnitude_iqr,accel_magnitude_energy,accel_magnitude_rms,accel_magnitude_sma,gyro_magnitude_mean,gyro_magnitude_std,gyro_magnitude_min,gyro_magnitude_max,gyro_magnitude_median,gyro_magnitude_iqr,gyro_magnitude_energy,gyro_magnitude_rms,gyro_magnitude_sma
10_1_1.csv,1970-01-01 00:00:00.220,1970-01-01 00:00:02.200,0,-0.05178235140363524,0.08186136514537566,-0.2528394113516789,0.28917768591001936,-0.04856860884908411,0.09570741187508065,0.9315682189319446,0.09651778172606043,0.07205137996847316,0.3457004390469126,3.1845435203666024,7.205137996847316,0.5420170972616982,12.012234701908051,0.1144685379402067,-0.022622773487701555,0.13003739109356224,-0.2584144621159997,0.21925412053232607,-0.007718151339610082,0.22746148617309306,1.7252415731871709,0.13134845157774686,0.11351887170912858,-0.16912543016711548,-1.225614945623186,11.351887170912859,0.4776685826483258,14.008146461072188,0.07302235488923323,-0.08781408154075358,0.09963936004015071,-0.21196003359644042,0.19149695295150126,-0.10021669269014313,0.10882507399748098,1.7540034965364795,0.13243879705495967,0.12098098068137482,1.1690983858324424,0.9448601377633046,12.098098068137482,0.4034569865479417,14.005812277051065,0.017930538520603945,1.1034527585062968,0.19699089631906772,0.7961293600325696,1.4820337954276819,1.1020112595128175,0.3843855730953296,125.60253493554197,1.1207253674988442,1.1034527585062968,0.029846620674509584,-1.3840311851518394,110.34527585062968,0.6859044353951123,88.00267305539357,0.011501446325222986,0.8444347918890972,0.20406077398947312,0.3106876684176261,1.1608692244897776,0.8464567835055619,0.3711587543409023,75.4294509239154,0.868501300654843,0.8444347918890972,-0.18054414876483785,-0.9531589251576915,84.44347918890972,0.8501815560721515,88.00410677166313,0.07381421262021781,0.15444277717933785,0.4435123299936213,-0.4696177422612545,0.8810754087637607,0.12226708519816157,0.8060944632273146,21.85887264106737,0.4675347328388274,0.3979164231213464,0.15650489912429738,-1.3596806720386514,39.79164231213464,1.3506931510250153,87.01048426476102,0.017335364800587505,1.4911109969618723,0.07451242012000765,1.3948827927045975,1.6299943690759313,1.4881711509878146,0.13054982075696442,222.89085850052476,1.4929529748137573,1.4911109969618723,0.19281077252707532,0.08367891304837755,0.09581613303623751,0.35756387435410797,0.16249243383754197,0.1509128790298227,4.410813288655594,0.21001936312291763,0.19281077252707532
10_1_1.csv,1970-01-01 00:00:01.320,1970-01-01 00:00:03.300,0,0.00862770600263498,0.04009843379631882,-0.07910723093215476,0.07562971664061187,0.0052101386384485835,0.06507345351191843,0.16662428598564893,0.040819638164203385,0.03469861692411762,-0.0912527908008318,-1.0175657120143757,3.469861692411762,0.15473694757276663,5.002393779276491,0.014023824250145249,0.02532221947351045,0.08616844736261799,-0.15684319839437072,0.20005192905303762,0.025443286555167546,0.1272026103662299,0.7991966106740055,0.08939779699041837,0.07393961406359877,-0.19717474590077128,-0.6770940077230279,7.393961406359876,0.35689512744740837,24.002653481063206,0.1262774831220031,-0.048027520235375806,0.07237544484124299,-0.13562013001026993,0.15030678633668307,-0.0703833058418708,0.05809139925289985,0.749246566576756,0.08655902994932163,0.08184594269984931,1.0862267888226786,-0.027497346922989774,8.184594269984931,0.285926916346953,7.005837152081947,0.044422326336321837,1.0204713386118849,0.13026356652905374,0.7961293600325696,1.2676886593667092,1.0151637910140188,0.22306696287215555,105.81606637255533,1.0286693656008004,1.0204713386118849,0.11962726073473677,-0.9995781827476153,102.0471338611885,0.47155929933413954,41.00271171730949,0.07404650154833603,0.8563920447131491,0.2049361832343491,0.4919279226190536,1.1608692244897776,0.9079217433284185,0.3777543635283285,77.49861850546445,0.8803329966862792,0.8563920447131491,-0.24590135718753933,-1.3518914645755764,85.63920447131491,0.668941301870724,46.004863682716724,0.07167228234329193,0.806558144068568,0.258274076156023,0.21761159160139232,1.1303393507900803,0.872369842249171,0.385453950409939,71.65744831934376,0.8465072257183854,0.806558144068568,-0.7211361176456582,-0.5594356671470897,80.65581440685679,0.912727759188688,74.00562865054518,0.1569335904667578,1.5923359282314926,0.11971187479298184,1.400688599025221,1.8065278432409628,1.617180657499249,0.18469072935669129,254.97213319736358,1.5967846855395487,1.5923359282314926,0.12587846643089728,0.036310756418538453,0.05707437982677571,0.22070899978414496,0.11614098783043161,0.04183507825227653,1.7150674632364105,0.1309605842700929,0.12587846643089728
10_1_1.csv,1970-01-01 00:00:02.420,1970-01-01 00:00:04.400,0,0.01071147904347128,0.03617068159342402,-0.07910723093215476,0.07562971664061187,0.007933229579130315,0.045604140859162805,0.14099708081622592,0.03754957800245243,0.02939479499824944,-0.07231117142300414,-0.3728238256812477,2.939479499824944,0.15473694757276663,5.002393779276491,0.014023824250145249,-0.011269016338413415,0.0929226147493582,-0.15684319839437072,0.20005192905303762,-0.02886857822771944,0.12707828363304138,0.8675256937774493,0.09314105935501535,0.07740497584372276,0.6280828342345123,-0.5403739280401907,7.740497584372275,0.35689512744740837,24.002653481063206,0.1262774831220031,-0.01117170818956156,0.07024795908987387,-0.13562013001026993,0.15030678633668307,0.009356804711028531,0.11313511121492253,0.5010235062602384,0.07078301394121604,0.05896912231924106,-0.1209441969092542,-0.9125995361199122,5.896912231924106,0.285926916346953,7.005837152081947,0.044422326336321837,1.1063253741040904,0.06100460429128882,0.984493267480091,1.2676886593667092,1.0929648969412498,0.06515505974388502,122.76401795138447,1.1079892506309998,1.1063253741040904,0.8664600469226554,0.6814305535309249,110.63253741040903,0.28319539188661813,9.004454432667524,0.07404650154833603,0.6178992760945109,0.07657143114953156,0.4919279226190536,0.8682325213645457,0.5940815204416766,0.04540885489364854,38.760406762572515,0.6225785634164777,0.6178992760945109,1.625513172293877,2.501706394973001,61.78992760945109,0.37630459874549205,24.00294992602028,0.07167228234329193,0.9658580574944935,0.09105543957509611,0.7341777260752161,1.1303393507900803,0.9586214678067895,0.1086095275486404,94.10899693724883,0.9700979174147775,0.9658580574944935,-0.3990450804566154,0.41616575474884243,96.58580574944935,0.39616162471486416,12.006537553886913,0.1569335904667578,1.5957406667422354,0.10023175678288436,1.4012797437346278,1.8065278432409628,1.5588761393685706,0.12749293885401625,255.63342165120582,1.5988540322718825,1.5957406667422354,0.11111932185383325,0.05268506697447012,0.013738553439033265,0.22070899978414496,0.10920739569010296,0.0724141791377832,1.5095462808539137,0.12286359431719038,0.11111932185383325
10_1_1.csv,1970-01-01 00:00:03.520,1970-01-01 00:00:05.500,0,0.008057737394430546,0.016528698943269252,-0.024807577036618834,0.05843012689889934,0.008327726927965969,0.020217061626223498,0.033539304178726206,0.01831373915363168,0.014361071803803034,0.4885963104931464,0.32584886822316017,1.4361071803803034,0.08323770393551817,58.00005972854991,0.012970182428176663,-0.02083112715819562,0.06292294542396425,-0.15547000533430436,0.17396126091177697,-0.020503136619094517,0.07487091286927333,0.43536399488998273,0.06598211840263866,0.05166662412948183,0.3144374904425151,0.2848118939567281,5.166662412948183,0.3294312662460813,54.00100485138383,0.058109328181168374,0.0030065381172103335,0.025226176541027635,-0.06414833584070842,0.06550233331591898,0.0034066172319181776,0.03386730474578645,0.06390356545005407,0.02527915454481302,0.020427738922043494,-0.2141156586758002,0.05536666248651789,2.0427738922043495,0.1296506691566274,55.00015281156965,0.01696221525977639,1.0965632971042127,0.018129264612316516,1.0377547861376661,1.1325862705767629,1.0988106733792764,0.02054140887250977,120.27764480890917,1.0967116522081324,1.0965632971042127,-0.715476702069443,1.039719316999014,109.65632971042128,0.09483148443909672,66.00006812883181,0.0149392064527345,0.5877793025114907,0.009768145135468618,0.5677193016487416,0.6039673524890272,0.5907862430925597,0.012522053926644183,34.5578970953688,0.5878596524287817,0.5877793025114907,-0.6523181397275486,-0.5501404469133138,58.77793025114907,0.036248050840285595,8.00008211965288,0.010435044938870153,0.9208808531238083,0.03657759935552307,0.8375242368703981,1.030820488542868,0.9222109609942275,0.04353950223315528,84.93460872169,0.9215997434987164,0.9208808531238083,0.12725455291549548,0.18695731316971065,92.08808531238083,0.1932962516724699,80.00023352116487,0.02296589128781834,1.5483739570629669,0.015556847491939592,1.5114593551343036,1.621628553472829,1.5479970971976091,0.014247921874694924,239.770150625968,1.5484513251179968,1.5483739570629669,0.06160158120956954,0.03935481998727406,0.005048707129442101,0.17652708429783134,0.0536507027415932,0.061705499562021385,0.5328068645187631,0.07299362057870284,0.06160158120956954
10_1_1.csv,1970-01-01 00:00:04.620,1970-01-01 00:00:06.600,0,0.0015558027512163786,0.010298395787331625,-0.024807577036618834,0.040340135617495054,-0.0012861363630948016,0.007543679711277424,0.010741690843529694,0.010364212870994928,0.006950037575329462,1.0847445863063565,2.835196425602773,0.6950037575329462,0.06514771265411388,12.000176841382967,0.012970182428176663,0.0009470394336074702,0.04079290598488293,-0.15547000533430436,0.08200234861061241,0.01302190870391877,0.03753394364181356,0.16483174505933904,0.04059947598914782,0.028977421229820437,-1.667059986523865,3.602058563225951,2.8977421229820437,0.23747235394491678,12.002349483284018,0.028371819454157753,0.004014534813963698,0.014883888669067617,-0.020534049434762502,0.06550233331591898,0.0024950885809510858,0.013433663842499595,0.023543133026659394,0.015343771709283019,0.010286482206044787,1.6954616035248717,4.5306164133585725,1.0286482206044787,0.08603638275068148,9.000411227224944,0.009696479164510986,1.1143344574758134,0.010455891107995977,1.081922874780533,1.1325862705767629,1.1182965948393648,0.00909343001470786,124.1849515520189,1.1143830201148028,1.1143344574758134,-1.4026693337569913,1.197459499762679,111.43344574758133,0.050663395796229915,23.000055799490436,0.006495307153362884,0.5886772655891248,0.005083230303893469,0.5809004110452091,0.6023197138144687,0.5874909657434428,0.00823819337279208,34.656650385950826,0.5886989925755847,0.5886772655891248,0.3726974153851131,-0.7451065107523158,58.86772655891248,0.02141930276925963,56.00000409630816,0.004393703132155813,0.8846234522531651,0.02037328474352871,0.8375242368703981,0.9389569233915951,0.8783524880487417,0.007655297095939373,78.29695723002368,0.8848556787975296,0.8846234522531651,1.0504266264609474,0.5654417290983011,88.46234522531651,0.10143268652119697,9.000571570177913,0.013396769917893958,1.5399166934784554,0.006526467195612531,1.5220650744949538,1.5632561611740559,1.5380718175038064,0.0057929779045575724,237.13855916799344,1.5399303853356276,1.5399166934784554,0.03357599621831884,0.02953884905129981,0.0036827295100011134,0.16192558873283674,0.02371675270320415,0.023295329728131628,0.19911656892952814,0.044622479640818724,0.03357599621831884
10_1_1.csv,1970-01-01 00:00:05.720,1970-01-01 00:00:07.700,0,-0.00016816302988348762,0.0032764765545913637,-0.009433310451274421,0.005955796159731525,-0.0011352627688692532,0.004224460638315358,0.0010656224431278623,0.003264387297990026,0.002681765931823524,-0.2608915563278472,0.17145327419645673,0.26817659318235243,0.015389106611005947,73.0000016220863,0.003922713449864262,0.01697479125117042,0.009169882072760977,-0.0037997062818940133,0.03943336374855557,0.016111593089068055,0.012930901315624794,0.03713894078768716,0.019271466157946355,0.017065454322077428,0.30497800861654056,-0.2966458737107014,1.7065454322077427,0.043233070030449586,95.00000983735919,0.006408234280309632,0.0023860031903503373,0.006477064498000576,-0.014473749956943137,0.015827747432153687,0.0024950885809510858,0.00802989680811066,0.004722585209050885,0.00687210681599965,0.0054315538262887965,-0.04483587953572116,-0.13939857912164122,0.5431553826288796,0.030301497389096824,73.00000628890893,0.00363617968669162,1.1179068764101632,0.0019275197228591256,1.1143994105473471,1.1221937791313825,1.1180800846009193,0.0033017811362927585,124.97194625040868,1.1179085215276279,1.1179068764101632,0.21800024075426516,-0.8173469109238369,111.79068764101632,0.007794368584035372,88.00000034518285,0.001299061430672488,0.581419417227695,0.003561530209879029,0.5759574950215338,0.5924338817671181,0.5809004110452091,0.005835386972394496,33.8061096381854,0.5814302162614651,0.581419417227695,0.6383562941417651,-0.28113686319628783,58.141941722769495,0.01647638674558427,69.00000196718345,0.0008238193372792635,0.8824225543380824,0.004916112014417678,0.8738868980761103,0.891111316541974,0.8844129315830269,0.007416069061691344,77.86934908803114,0.8824361115006069,0.8824225543380824,-0.3558057889703217,-1.1388672377899114,88.24225543380824,0.017224418465863645,61.00000243180808,0.0019138242739848987,1.5383343973188346,0.0011598467117230969,1.5353919842271293,1.54136334374776,1.538077721812218,0.0014116512900073097,236.6474049766252,1.5383348301869304,1.5383343973188346,0.019030470301204784,0.00823350413966008,0.0036827295100011134,0.043525798227856405,0.0175224504230821,0.010071518367222847,0.0429271484398659,0.020718867835831642,0.019030470301204784
10_1_1.csv,1970-01-01 00:00:06.820,1970-01-01 00:00:08.800,0,-0.0012383218004133544,0.006815597631439183,-0.03114426799409187,0.005955796159731525,0.0005243467676117799,0.0063366909574730365,0.004752128824432157,0.006893568614608951,0.004441886736496664,-2.2552817312704887,5.979055771976951,0.4441886736496664,0.037100064153823394,70.00000983153332,0.004978828609443101,0.0035894230629613727,0.0160755857672775,-0.05939151385294074,0.0284703306296652,0.007872434728669959,0.014075228865680082,0.026872417110840298,0.016392808518017984,0.01211457389200282,-1.9329160936957297,4.6305426625146815,1.211457389200282,0.08786184448260594,76.00005078750748,0.01646706103997598,0.007607914877457865,0.011267196943294666,-0.014473749956943137,0.035200835926822154,0.005525238319860768,0.015756778642330348,0.018356059847204353,0.013548453729929608,0.010446431810829044,0.34084991773878476,-0.6412041582814045,1.0446431810829044,0.04967458588376529,59.00002091155971,0.005454269530037429,1.1206998584861092,0.006090223360078041,1.1143994105473471,1.1377825162994533,1.1182965948393648,0.007144837868699128,125.60048927231547,1.1207162409473481,1.1206998584861092,1.2924729395024814,0.5366912367930485,112.06998584861091,0.023383105752106115,54.000005062681566,0.003031143338235953,0.5727528377995177,0.008190280380344294,0.5512429149031572,0.5809004110452091,0.5761634498558537,0.007894935315592488,32.81122230931821,0.5728108091623115,0.5727528377995177,-1.251630537937091,0.46100888486929614,57.275283779951764,0.02965749614205182,67.0000065639331,0.001647638674558416,0.8806618360060167,0.00860482188663069,0.8566624796102467,0.891111316541974,0.8834560194460346,0.006857870315112313,77.5638571927592,0.8807034528872882,0.8806618360060167,-1.3562830307988045,0.801643120387213,88.06618360060166,0.03444883693172729,86.00000689954837,0.005103531397293026,1.536142713403743,0.004633191682343356,1.519332124745661,1.542554149809019,1.5375733092893067,0.0038992967962476754,235.97556877439288,1.536149630649283,1.536142713403743,0.01934303349509909,0.011265981377412485,0.0033935350843932346,0.06342517407515179,0.016811101684307186,0.008845528947948862,0.0499806057824768,0.022356342675508623,0.01934303349509909
10_1_1.csv,1970-01-01 00:00:07.920,1970-01-01 00:00:09.900,0,-0.0016693800258037977,0.011304112515726248,-0.035670475820858326,0.012292487117204562,0.0014295883329650707,0.012937410704840783,0.01292919598410695,0.011370662242854173,0.008607140635212986,-1.152340463564305,0.7331736403909854,0.8607140635212985,0.04796296293806289,13.000088478384052,0.006638438145924134,0.0008560935325801245,0.018522299188192454,-0.05939151385294074,0.04355294292875461,0.002608527998415618,0.017496768240345406,0.0340377707681271,0.018449328109209587,0.013615843343616678,-0.8321662480840433,1.4027562291122915,1.3615843343616678,0.10294445678169535,53.00009997689799,0.01646706103997598,0.007181985108256109,0.013330530002008173,-0.020534049434762502,0.035200835926822154,0.009767447954334324,0.018236533969647913,0.022750690992830818,0.015083332189151977,0.01297386676347802,-0.204473200573846,-0.8316272634271704,1.297386676347802,0.055734885361584656,48.000032358087495,0.008484419268947113,1.1317158994182122,0.007344981009035728,1.1169975334086921,1.141679700591471,1.1338853320074356,0.012990614306725767,128.0834286254536,1.1317394957562168,1.1317158994182122,-0.678283910568466,-1.001523457742608,113.17158994182122,0.024682167182778825,88.00000346141685,0.003031143338235953,0.5557821594515658,0.011301395975106788,0.534766528157573,0.5743098563469754,0.5530965084120355,0.017780767362943095,30.902025310012203,0.5558959013161745,0.5557821594515658,0.26532673390110223,-0.9624005089309509,55.57821594515658,0.03954332818940243,64.00001221620823,0.0028833676804773667,0.8692171668475872,0.007923472812118564,0.8566624796102467,0.8853698437200194,0.8662316009801709,0.012280372424736119,75.56006367497368,0.8692529187467458,0.8692171668475872,0.5644990992156446,-0.891035303211257,86.92171668475872,0.028707364109772704,20.00002060280824,0.005103531397293026,1.5314796090674994,0.005063547170997497,1.519332124745661,1.542554149809019,1.531953684777199,0.00727101612895642,234.5455176104395,1.5314878961664682,1.5314796090674994,0.023516561944830344,0.012066645393653019,0.0033935350843932346,0.06342517407515179,0.021149765008992134,0.013419475149414335,0.06971765774506487,0.026404101527047814,0.023516561944830344
10_1_2.csv,1970-01-01 00:00:00.500,1970-01-01 00:00:02.480,0,0.07413664045876875,0.07206925955326478,-0.029333784863385292,0.22765093951731863,0.060175361027887786,0.11121397897905558,1.0638279849343035,0.10314203725612092,0.07895618168895134,0.5463530033188443,-0.7893035007362745,7.895618168895134,0.2569847243807039,63.000524133919434,0.0031884855135628914,-0.015998002132170997,0.05213231602511992,-0.14527879032880023,0.03668697762842287,0.006494417805394942,0.06818651242026769,0.2946536662622493,0.054282010488029026,0.03843191909091109,-1.1199290112176308,-0.05514768831855976,3.8431919090911095,0.1819657679572231,99.00016722986233,-0.0006099507034955085,0.1377500445169849,0.06711766385979984,-0.05012023278713314,0.20846579148939548,0.15910249967716847,0.05612648668030168,2.3434807758408436,0.15308431584721027,0.1417500401572907,-1.3754303355038506,0.8824458683398189,14.17500401572907,0.2585860242765286,36.00092869263168,0.0011347883175224782,1.1117530368328625,0.16158512569036917,0.8389983872447642,1.4222769696167439,1.108996964597566,0.26587457281098403,126.1843470223021,1.123318062804574,1.1117530368328625,0.09704848658306081,-1.0772033720937713,111.17530368328626,0.5832785823719797,63.002700052495,0.012928754238598517,0.8040307016625173,0.19160979148956298,0.32292727000006016,1.0982589548565571,0.8198930160893932,0.2730111130748488,68.28125382886472,0.8263247172199601,0.8040307016625173,-0.5513829064627065,-0.29232096352046,80.40307016625174,0.775331684856497,36.00834818790696,0.007479756522598802,0.4660919558100955,0.3496733094608123,-0.26483854494487563,0.8604901281582163,0.6193482696361252,0.5815405676348371,33.82904203866643,0.5816273896462101,0.5080325635234552,-0.6669141788978553,-0.9794031534149519,50.80325635234552,1.125328673103092,63.01004971131596,0.017862359890525314,1.5102347275551404,0.04646598174337532,1.4517433128652153,1.6280461560962196,1.4969232364165497,0.06404457767905569,228.2946428898332,1.510942232151293,1.5102347275551404,0.18771711541348945,0.04242532180806408,0.10966022508909128,0.2682029011607349,0.19589541660347518,0.054746232415544105,3.7019624270373956,0.19240484471648303,0.18771711541348945
10_1_2.csv,1970-01-01 00:00:01.600,1970-01-01 00:00:03.580,0,0.01525031623191396,0.03520232500397632,-0.029333784863385292,0.10458260670625565,0.006861037725084816,0.04217323292640051,0.14593837940020993,0.03820188207408241,0.027148426358070438,0.9507975097265979,0.03192019152759107,2.714842635807044,0.13391639156964094,42.000213494694655,0.007845426899728522,-0.02707455683190526,0.07142775732917386,-0.16920193593496785,0.1053241192700999,-0.022004028057990233,0.11564555461390741,0.5783936899548664,0.07605219851883746,0.06203617315297115,-0.2258901141159714,-0.9540866923167863,6.203617315297115,0.27452605520506773,16.002354969034602,0.04209624626760777,0.03050325936355211,0.09136637534435103,-0.09321790349988787,0.20846579148939548,0.0037071484765149607,0.12684819460301833,0.9194785229929318,0.09588944274490971,0.07218960785333682,0.6854931588813952,-0.7062255875350849,7.218960785333683,0.3016836949892834,42.00108347473696,0.04523036626669776,1.1963581241095012,0.1797519726999884,0.8389983872447642,1.5417906212386197,1.2783285910845987,0.2618382033656803,146.32604250954458,1.2096530184707703,1.1963581241095012,-0.6694736359052076,-0.7406733848870903,119.63581241095011,0.7027922339938555,45.00548763122295,0.05326151865757511,0.49288472993506516,0.3074469073618516,0.09649464072502974,1.0982589548565571,0.3082162104057884,0.46307473390848536,33.65137218410654,0.5800980277858782,0.49288472993506516,0.8483087810484584,-0.821849433933052,49.28847299350652,1.0017643141315273,45.011148971572226,0.03427088443081544,0.6501704095686514,0.12766892823872059,0.4375349636075644,0.8604901281582163,0.6673989290865306,0.22301748697500834,43.8857923163915,0.6624635259121177,0.6501704095686514,-0.03039956244893272,-1.3706224362673654,65.01704095686513,0.42295516455065196,50.00178887871133,0.04593178257563646,1.4944367892717492,0.07310400071663613,1.3435093257778843,1.718695576389199,1.4883335358302832,0.09715883907367617,223.86320701004263,1.4962058916139938,1.4944367892717492,0.11571560317503511,0.05548687264276688,0.011332650223953975,0.21967338091478156,0.11180027096194237,0.09094575234470967,1.643810592348008,0.1282111770614406,0.11571560317503511
