time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,filename
2018-07-09T10:24:17.416677,0.93,0.589,0.081,83.415,51.707,-4.207,8_4_2.csv
2018-07-09T10:24:17.485861,0.93,0.589,0.081,3.232,35.915,26.28,8_4_2.csv
2018-07-09T10:24:17.536998,0.919,0.345,0.02,-3.963,29.451,28.537,8_4_2.csv
2018-07-09T10:24:17.588288,0.919,0.345,0.02,-15.854,18.537,25.427,8_4_2.csv
2018-07-09T10:24:17.634912,0.947,0.31,0.067,-16.524,14.817,22.378,8_4_2.csv
2018-07-09T10:24:17.683040,0.917,0.296,0.021,18.537,31.28,8.659,8_4_2.csv
2018-07-09T10:24:17.728662,0.917,0.296,0.021,44.207,40.366,-7.256,8_4_2.csv
2018-07-09T10:24:17.790327,0.893,0.342,-0.028,56.037,42.622,-18.232,8_4_2.csv
2018-07-09T10:24:17.851991,0.884,0.344,-0.028,37.622,34.329,-20.061,8_4_2.csv
2018-07-09T10:24:17.901122,0.884,0.344,-0.028,24.146,25.183,-15.671,8_4_2.csv
2018-07-09T10:24:17.949752,0.853,0.315,0.005,22.195,13.11,-11.707,8_4_2.csv
2018-07-09T10:24:18.002392,0.868,0.3,0.053,3.049,-9.268,7.378,8_4_2.csv
2018-07-09T10:24:18.049518,0.868,0.3,0.053,5.0,-11.341,15.915,8_4_2.csv
2018-07-09T10:24:18.112686,0.878,0.335,0.108,1.402,-10.732,23.902,8_4_2.csv
2018-07-09T10:24:18.171844,0.992,0.021,0.103,-0.61,-7.5,34.634,8_4_2.csv
2018-07-09T10:24:18.260312,1.056,0.17,0.083,145.732,43.537,37.805,8_4_2.csv
2018-07-09T10:24:18.306936,1.056,0.17,0.083,118.415,55.488,77.012,8_4_2.csv
2018-07-09T10:24:18.356568,1.004,0.224,0.178,57.378,34.39,77.317,8_4_2.csv
2018-07-09T10:24:18.400185,1.004,0.224,0.178,67.927,12.439,25.976,8_4_2.csv
2018-07-09T10:24:18.460846,1.041,0.356,0.257,88.72,65.549,-35.61,8_4_2.csv
2018-07-09T10:24:18.519512,0.965,0.565,0.367,-24.207,59.085,-17.5,8_4_2.csv
