time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,filename
2018-07-06T10:41:08.567275,0.908,0.16,0.282,115.061,-18.902,-1.28,5_1_1.csv
2018-07-06T10:41:08.615906,0.924,0.242,0.31,22.073,-6.768,17.927,5_1_1.csv
2018-07-06T10:41:08.663536,0.924,0.242,0.31,-7.927,-2.5,20.732,5_1_1.csv
2018-07-06T10:41:08.710161,0.917,0.201,0.297,19.634,-6.829,15.976,5_1_1.csv
2018-07-06T10:41:08.754782,0.92,0.191,0.29,-6.22,-10.061,17.561,5_1_1.csv
2018-07-06T10:41:08.814944,0.92,0.191,0.29,-4.024,-11.28,16.951,5_1_1.csv
2018-07-06T10:41:08.886137,0.933,0.168,0.289,3.11,-12.256,11.28,5_1_1.csv
2018-07-06T10:41:08.959335,0.929,0.167,0.277,4.268,-4.512,2.439,5_1_1.csv
2018-07-06T10:41:09.006460,0.926,0.144,0.285,10.305,-1.829,-0.305,5_1_1.csv
2018-07-06T10:41:09.054592,0.926,0.144,0.285,14.817,-5.244,-3.598,5_1_1.csv
2018-07-06T10:41:09.132805,0.974,0.131,0.259,-8.841,-0.732,-3.049,5_1_1.csv
2018-07-06T10:41:09.194971,0.945,0.062,0.223,18.841,-5.244,2.988,5_1_1.csv
2018-07-06T10:41:09.250120,0.924,0.139,0.237,19.939,-7.683,10.549,5_1_1.csv
2018-07-06T10:41:09.334411,0.943,0.164,0.219,-0.854,-7.012,14.634,5_1_1.csv
2018-07-06T10:41:09.381536,0.943,0.164,0.219,-1.89,-2.805,12.561,5_1_1.csv
2018-07-06T10:41:09.428662,0.949,0.148,0.195,7.866,0.488,8.841,5_1_1.csv
2018-07-06T10:41:09.479296,0.944,0.171,0.224,7.134,3.659,-2.073,5_1_1.csv
2018-07-06T10:41:09.533440,0.944,0.171,0.224,2.134,4.085,-6.341,5_1_1.csv
2018-07-06T10:41:09.600619,0.95,0.133,0.223,-3.963,5.671,-7.988,5_1_1.csv
2018-07-06T10:41:09.648747,0.948,0.085,0.217,-2.134,4.878,-6.402,5_1_1.csv
2018-07-06T10:41:09.694869,0.948,0.085,0.217,0.793,2.012,-3.841,5_1_1.csv
2018-07-06T10:41:09.741995,0.939,0.078,0.223,-1.402,-0.488,-0.488,5_1_1.csv
2018-07-06T10:41:09.790123,0.939,0.078,0.223,-2.5,-3.354,3.293,5_1_1.csv
2018-07-06T10:41:09.847275,0.944,0.097,0.232,1.585,-6.463,9.878,5_1_1.csv
2018-07-06T10:41:09.914453,0.938,0.118,0.236,4.207,-7.5,10.61,5_1_1.csv
2018-07-06T10:41:09.974614,0.937,0.119,0.239,7.866,-9.817,15.183,5_1_1.csv
2018-07-06T10:41:10.022240,0.937,0.119,0.239,7.683,-12.012,18.476,5_1_1.csv
2018-07-06T10:41:10.070368,0.936,0.135,0.255,7.988,-13.476,20.549,5_1_1.csv
2018-07-06T10:41:10.117494,0.936,0.135,0.255,5.915,-14.024,19.634,5_1_1.csv
2018-07-06T10:41:10.192516,0.924,0.136,0.264,3.537,-14.939,18.415,5_1_1.csv
2018-07-06T10:41:10.258190,0.915,0.099,0.273,7.866,-12.988,18.232,5_1_1.csv
2018-07-06T10:41:10.303812,0.899,0.103,0.32,13.354,-8.049,18.476,5_1_1.csv
2018-07-06T10:41:10.349935,0.899,0.103,0.32,16.585,-2.317,19.329,5_1_1.csv
2018-07-06T10:41:10.399065,0.892,0.124,0.394,1.646,11.768,15.305,5_1_1.csv
2018-07-06T10:41:10.510361,0.864,0.162,0.53,-32.012,36.463,6.341,5_1_1.csv
2018-07-06T10:41:10.586063,0.839,0.234,0.56,-45.305,67.866,-21.037,5_1_1.csv
2018-07-06T10:41:10.644719,0.733,0.237,0.499,-39.878,91.098,-36.646,5_1_1.csv
2018-07-06T10:41:10.693850,0.439,0.278,0.378,-48.963,86.037,-43.11,5_1_1.csv
2018-07-06T10:41:10.741476,0.439,0.278,0.378,-93.11,86.646,-48.415,5_1_1.csv
2018-07-06T10:41:10.788601,-0.387,0.562,0.045,-75.427,88.78,-76.585,5_1_1.csv
2018-07-06T10:41:10.834223,-0.387,0.562,0.045,52.866,76.402,-109.817,5_1_1.csv
2018-07-06T10:41:10.898394,-0.466,0.115,0.419,-141.037,-43.963,-51.524,5_1_1.csv
2018-07-06T10:41:10.971588,0.773,-0.353,0.267,64.024,48.11,-10.183,5_1_1.csv
2018-07-06T10:41:11.021220,5.534,0.601,0.051,-10.671,-14.268,-82.378,5_1_1.csv
2018-07-06T10:41:11.069851,5.534,0.601,0.051,-3.415,-3.11,-194.207,5_1_1.csv
2018-07-06T10:41:11.114972,0.569,0.511,1.036,17.805,249.939,-200.793,5_1_1.csv
2018-07-06T10:41:11.161098,0.569,0.511,1.036,-38.902,240.061,-75.305,5_1_1.csv
2018-07-06T10:41:11.219252,0.421,0.311,0.787,3.232,-50.305,39.207,5_1_1.csv
2018-07-06T10:41:11.258360,1.311,-0.02,1.277,-16.463,-123.11,75.244,5_1_1.csv
2018-07-06T10:41:11.318521,1.311,-0.02,1.277,-28.476,-112.622,54.695,5_1_1.csv
2018-07-06T10:41:11.367657,0.351,0.298,0.254,40.427,-191.159,-6.402,5_1_1.csv
2018-07-06T10:41:11.411775,0.361,0.625,0.194,-3.537,-170.366,-18.11,5_1_1.csv
2018-07-06T10:41:11.458903,0.361,0.625,0.194,-15.732,-105.427,-42.012,5_1_1.csv
2018-07-06T10:41:11.526583,1.053,0.343,0.244,15.305,12.012,-19.756,5_1_1.csv
2018-07-06T10:41:11.580727,0.48,0.38,0.008,22.012,62.012,-23.232,5_1_1.csv
2018-07-06T10:41:11.629857,0.48,0.38,0.008,-6.89,45.122,-29.573,5_1_1.csv
2018-07-06T10:41:11.679490,1.373,0.251,0.958,-33.72,33.049,-9.329,5_1_1.csv
2018-07-06T10:41:11.725612,1.373,0.251,0.958,-21.098,50.122,14.573,5_1_1.csv
2018-07-06T10:41:11.772737,0.906,0.473,0.553,18.902,-17.805,1.707,5_1_1.csv
2018-07-06T10:41:11.859468,0.263,0.452,0.215,7.073,-19.451,-12.683,5_1_1.csv
2018-07-06T10:41:11.902583,0.863,0.521,0.387,12.378,-2.317,-9.512,5_1_1.csv
2018-07-06T10:41:11.944695,0.863,0.521,0.387,12.5,-8.78,-16.28,5_1_1.csv
2018-07-06T10:41:11.990817,0.98,0.391,0.443,9.817,-4.756,-13.049,5_1_1.csv
2018-07-06T10:41:12.037942,0.98,0.391,0.443,1.829,-1.768,-0.305,5_1_1.csv
2018-07-06T10:41:12.084567,0.884,0.479,0.442,-7.073,-0.244,8.232,5_1_1.csv
2018-07-06T10:41:12.141217,0.68,0.435,0.342,-3.11,-3.293,11.89,5_1_1.csv
2018-07-06T10:41:12.186839,0.68,0.435,0.342,2.012,-9.512,5.0,5_1_1.csv
2018-07-06T10:41:12.239479,0.75,0.422,0.326,3.354,-8.72,-0.122,5_1_1.csv
2018-07-06T10:41:12.286604,0.75,0.422,0.326,0.305,-2.561,1.829,5_1_1.csv
2018-07-06T10:41:12.334871,0.883,0.39,0.38,-3.78,4.756,5.976,5_1_1.csv
2018-07-06T10:41:12.382498,0.86,0.391,0.416,-3.598,3.415,7.866,5_1_1.csv
2018-07-06T10:41:12.437143,0.86,0.391,0.416,-0.793,-0.305,5.854,5_1_1.csv
2018-07-06T10:41:12.480258,0.792,0.417,0.382,1.22,-4.329,4.268,5_1_1.csv
2018-07-06T10:41:12.541922,0.789,0.407,0.337,2.256,-6.829,-5.427,5_1_1.csv
2018-07-06T10:41:12.585538,0.789,0.407,0.337,1.829,-3.232,-5.549,5_1_1.csv
2018-07-06T10:41:12.634669,0.848,0.416,0.357,1.22,1.159,-3.659,5_1_1.csv
2018-07-06T10:41:12.682295,0.848,0.416,0.357,-0.122,3.354,-1.829,5_1_1.csv
2018-07-06T10:41:12.739949,0.823,0.419,0.373,-0.915,2.561,0.244,5_1_1.csv
2018-07-06T10:41:12.805122,0.812,0.426,0.374,-0.854,0.549,0.0,5_1_1.csv
2018-07-06T10:41:12.850242,0.812,0.426,0.374,-0.915,-0.061,-0.793,5_1_1.csv
2018-07-06T10:41:12.896365,0.807,0.409,0.364,-0.732,1.159,0.0,5_1_1.csv
2018-07-06T10:41:12.948002,0.827,0.415,0.374,-0.732,1.28,0.0,5_1_1.csv
2018-07-06T10:41:12.989612,0.827,0.415,0.374,-0.976,1.341,1.22,5_1_1.csv
2018-07-06T10:41:13.068324,0.815,0.412,0.372,0.488,-0.366,-0.488,5_1_1.csv
2018-07-06T10:41:13.117460,0.82,0.42,0.373,0.549,-0.61,-0.427,5_1_1.csv
2018-07-06T10:41:13.163583,0.82,0.42,0.373,0.732,-1.098,-1.463,5_1_1.csv
2018-07-06T10:41:13.269868,0.817,0.42,0.371,-0.61,0.854,-0.854,5_1_1.csv
2018-07-06T10:41:13.320001,0.817,0.42,0.371,-0.305,0.854,-0.488,5_1_1.csv
2018-07-06T10:41:13.365121,0.819,0.424,0.375,0.427,0.366,-0.244,5_1_1.csv
2018-07-06T10:41:13.422774,0.81,0.419,0.366,0.061,-0.488,-0.366,5_1_1.csv
2018-07-06T10:41:13.463382,0.81,0.419,0.366,0.061,-0.61,-0.366,5_1_1.csv
2018-07-06T10:41:13.505996,0.817,0.423,0.365,0.793,-0.366,-0.793,5_1_1.csv
2018-07-06T10:41:13.553121,0.817,0.423,0.365,0.366,0.183,-0.427,5_1_1.csv
