time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,filename
2018-07-05T12:07:01.343278,-0.98,-0.13,0.083,10.915,-1.463,-7.378,3_2_2.csv
2018-07-05T12:07:01.389903,-1.011,-0.15,0.069,-15.915,2.5,-2.927,3_2_2.csv
2018-07-05T12:07:01.438032,-1.011,-0.15,0.069,-22.927,7.927,8.049,3_2_2.csv
2018-07-05T12:07:01.498694,-0.963,-0.205,0.089,-12.012,15.305,19.756,3_2_2.csv
2018-07-05T12:07:01.546823,-1.051,-0.189,0.12,4.573,27.317,46.22,3_2_2.csv
2018-07-05T12:07:01.605480,-1.051,-0.189,0.12,-1.646,3.598,50.183,3_2_2.csv
2018-07-05T12:07:01.661631,-1.059,-0.159,0.165,4.39,-14.817,52.988,3_2_2.csv
2018-07-05T12:07:01.719285,-1.064,-0.24,0.068,-60.976,34.756,18.841,3_2_2.csv
2018-07-05T12:07:01.774433,-1.064,-0.24,0.068,-51.159,19.085,5.244,3_2_2.csv
2018-07-05T12:07:01.827575,-1.03,-0.271,0.07,20.0,-9.573,7.378,3_2_2.csv
2018-07-05T12:07:01.875203,-0.996,-0.194,0.118,2.683,8.354,-1.28,3_2_2.csv
2018-07-05T12:07:01.921827,-0.996,-0.194,0.118,-7.744,10.549,-7.805,3_2_2.csv
2018-07-05T12:07:02.039643,-1.012,-0.202,0.1,-50.671,-6.951,-30.122,3_2_2.csv
2018-07-05T12:07:02.078336,-1.012,-0.202,0.1,-46.524,-10.671,-37.256,3_2_2.csv
2018-07-05T12:07:02.151532,-1.056,-0.179,0.124,-1.341,-6.402,-30.61,3_2_2.csv
2018-07-05T12:07:02.203671,-1.021,-0.116,0.133,-19.207,-16.951,-30.793,3_2_2.csv
2018-07-05T12:07:02.256335,-1.021,-0.116,0.133,-28.232,-17.012,-23.598,3_2_2.csv
2018-07-05T12:07:02.296442,-0.973,-0.169,0.104,-29.207,-15.244,-10.915,3_2_2.csv
2018-07-05T12:07:02.359612,-1.003,-0.212,0.059,-22.988,-13.11,13.659,3_2_2.csv
2018-07-05T12:07:02.420775,-1.003,-0.212,0.059,-16.098,-12.134,21.89,3_2_2.csv
2018-07-05T12:07:02.488073,-1.0,-0.234,0.023,-10.488,-4.878,25.488,3_2_2.csv
2018-07-05T12:07:02.531690,-0.938,-0.266,0.05,5.061,1.463,30.0,3_2_2.csv
2018-07-05T12:07:02.578315,-0.938,-0.266,0.05,26.402,0.0,27.317,3_2_2.csv
2018-07-05T12:07:02.626511,-0.817,-0.226,0.096,22.622,-13.232,11.829,3_2_2.csv
2018-07-05T12:07:02.671632,-0.655,-0.22,0.15,8.841,-39.207,-28.293,3_2_2.csv
2018-07-05T12:07:02.723771,-0.655,-0.22,0.15,16.768,-59.207,-41.585,3_2_2.csv
2018-07-05T12:07:02.785437,-0.562,-0.281,0.245,35.732,-84.329,-65.854,3_2_2.csv
2018-07-05T12:07:02.843091,-0.37,-0.328,0.463,43.963,-166.463,-87.195,3_2_2.csv
2018-07-05T12:07:02.890218,-0.37,-0.328,0.463,40.061,-147.805,-103.902,3_2_2.csv
2018-07-05T12:07:02.938347,-0.55,-0.349,0.727,17.439,-106.89,-86.951,3_2_2.csv
2018-07-05T12:07:02.982966,-0.55,-0.349,0.727,39.878,-88.598,-76.402,3_2_2.csv
2018-07-05T12:07:03.030594,-1.697,-0.781,1.406,91.585,-60.488,-32.744,3_2_2.csv
2018-07-05T12:07:03.090755,-1.452,-1.108,1.569,-87.134,45.61,127.012,3_2_2.csv
2018-07-05T12:07:03.170969,-0.161,-0.407,0.89,138.659,56.037,-80.671,3_2_2.csv
2018-07-05T12:07:03.219099,-0.161,-0.407,0.89,107.866,22.256,-67.866,3_2_2.csv
2018-07-05T12:07:03.266726,-0.012,-0.071,0.483,48.537,-23.232,-33.171,3_2_2.csv
2018-07-05T12:07:03.312348,-0.012,-0.071,0.483,71.159,-70.244,-55.854,3_2_2.csv
2018-07-05T12:07:03.387049,-0.105,0.044,0.203,86.768,-45.183,-41.341,3_2_2.csv
