time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,filename
2018-07-11T12:43:59.654020,-0.943,-0.461,0.02,10.915,-11.098,-44.939,13_1_3.csv
2018-07-11T12:43:59.704155,-0.92,-0.425,0.026,11.585,-10.427,-46.768,13_1_3.csv
2018-07-11T12:43:59.807438,-0.881,-0.391,0.071,12.866,14.268,-18.049,13_1_3.csv
2018-07-11T12:43:59.854563,-0.89,-0.389,0.104,7.5,15.244,-4.817,13_1_3.csv
2018-07-11T12:43:59.921747,-0.908,-0.442,0.129,-6.037,8.293,16.22,13_1_3.csv
2018-07-11T12:43:59.977899,-0.908,-0.442,0.129,-11.524,6.89,23.171,13_1_3.csv
2018-07-11T12:44:00.041070,-0.915,-0.497,0.138,-11.524,10.183,34.634,13_1_3.csv
2018-07-11T12:44:00.089202,-0.931,-0.513,0.121,-18.659,9.817,34.207,13_1_3.csv
2018-07-11T12:44:00.137330,-0.931,-0.513,0.121,-22.256,12.5,31.341,13_1_3.csv
2018-07-11T12:44:00.182952,-0.93,-0.526,0.117,-13.841,16.585,31.524,13_1_3.csv
2018-07-11T12:44:00.230078,-0.93,-0.526,0.117,-7.622,17.134,31.341,13_1_3.csv
2018-07-11T12:44:00.341375,-0.918,-0.521,0.084,-17.927,1.646,11.829,13_1_3.csv
2018-07-11T12:44:00.401035,-0.918,-0.521,0.084,-19.268,-1.098,6.707,13_1_3.csv
2018-07-11T12:44:00.448161,-0.921,-0.521,0.065,-11.22,-2.622,-0.61,13_1_3.csv
2018-07-11T12:44:00.500801,-0.925,-0.497,0.063,-11.22,-7.378,-5.122,13_1_3.csv
2018-07-11T12:44:00.541911,-0.925,-0.497,0.063,-12.012,-8.415,-7.073,13_1_3.csv
2018-07-11T12:44:00.591546,-0.912,-0.479,0.1,-10.915,-6.829,-7.256,13_1_3.csv
2018-07-11T12:44:00.649702,-0.949,-0.449,0.171,-16.402,-10.0,-9.085,13_1_3.csv
2018-07-11T12:44:00.712609,-0.949,-0.449,0.171,-20.915,-28.78,-12.744,13_1_3.csv
2018-07-11T12:44:00.760738,-0.918,-0.484,0.251,-30.671,-57.073,-15.061,13_1_3.csv
2018-07-11T12:44:00.808871,-0.837,-0.548,0.405,-15.183,-76.463,-14.451,13_1_3.csv
2018-07-11T12:44:00.853991,-0.837,-0.548,0.405,-31.707,-77.561,-22.195,13_1_3.csv
2018-07-11T12:44:00.900117,-0.692,-0.649,0.484,-21.159,-72.927,-27.805,13_1_3.csv
2018-07-11T12:44:00.959350,-0.692,-0.649,0.484,22.927,-75.671,-32.683,13_1_3.csv
2018-07-11T12:44:01.018007,-0.65,-0.808,0.564,67.622,-70.488,-72.134,13_1_3.csv
2018-07-11T12:44:01.057612,-0.38,-0.738,0.793,48.963,-40.61,-87.378,13_1_3.csv
2018-07-11T12:44:01.163899,-0.064,-0.528,0.622,67.195,-46.037,-114.268,13_1_3.csv
2018-07-11T12:44:01.215039,-0.044,-0.349,0.154,13.841,-36.341,-66.22,13_1_3.csv
2018-07-11T12:44:01.261162,-0.044,-0.349,0.154,-46.646,-3.963,-33.293,13_1_3.csv
2018-07-11T12:44:01.309296,-0.332,0.063,0.148,-72.378,11.585,-4.268,13_1_3.csv
2018-07-11T12:44:01.355419,-0.332,0.063,0.148,-113.293,-1.098,21.402,13_1_3.csv
2018-07-11T12:44:01.399542,-0.574,0.262,0.045,-26.585,9.939,55.244,13_1_3.csv
2018-07-11T12:44:01.497807,-1.916,-0.116,-0.839,4.085,78.354,87.988,13_1_3.csv
2018-07-11T12:44:01.541925,-2.601,-2.175,1.943,156.037,-101.646,-116.159,13_1_3.csv
2018-07-11T12:44:01.590053,-2.601,-2.175,1.943,62.195,-263.963,-149.207,13_1_3.csv
2018-07-11T12:44:01.646203,-0.333,-0.434,2.313,-33.171,-122.012,-52.378,13_1_3.csv
2018-07-11T12:44:01.699345,0.64,-0.391,0.402,-11.037,46.646,27.378,13_1_3.csv
2018-07-11T12:44:01.744967,0.64,-0.391,0.402,17.317,-12.012,18.476,13_1_3.csv
2018-07-11T12:44:01.793096,-1.386,-0.398,0.835,26.585,-92.073,-4.39,13_1_3.csv
2018-07-11T12:44:01.837715,-1.386,-0.398,0.835,11.829,-58.232,19.817,13_1_3.csv
2018-07-11T12:44:01.886846,-1.001,-0.179,1.582,-5.183,77.439,90.549,13_1_3.csv
2018-07-11T12:44:01.939988,0.049,-0.605,-0.025,-14.878,115.244,34.329,13_1_3.csv
2018-07-11T12:44:01.999146,0.049,-0.605,-0.025,-11.037,61.341,-11.28,13_1_3.csv
2018-07-11T12:44:02.040757,-0.583,-0.312,0.495,7.866,-3.171,3.415,13_1_3.csv
2018-07-11T12:44:02.095406,-0.873,-0.41,0.963,-2.134,-3.049,10.976,13_1_3.csv
2018-07-11T12:44:02.151558,-0.873,-0.41,0.963,-1.951,0.671,2.561,13_1_3.csv
2018-07-11T12:44:02.198684,-0.754,-0.402,0.815,0.183,6.098,7.5,13_1_3.csv
2018-07-11T12:44:02.255836,-0.743,-0.389,1.013,14.573,-17.134,4.695,13_1_3.csv
2018-07-11T12:44:02.307975,-0.743,-0.389,1.013,6.037,-12.134,-2.256,13_1_3.csv
2018-07-11T12:44:02.355603,-0.576,-0.366,0.756,7.988,-1.585,-0.488,13_1_3.csv
2018-07-11T12:44:02.401726,-0.576,-0.366,0.756,4.817,3.78,1.646,13_1_3.csv
2018-07-11T12:44:02.449354,-0.549,-0.388,0.81,1.829,1.402,1.463,13_1_3.csv
2018-07-11T12:44:02.542602,-0.648,-0.414,0.832,-24.512,-15.793,9.39,13_1_3.csv
2018-07-11T12:44:02.597750,-0.605,-0.261,0.641,-36.89,-34.085,14.085,13_1_3.csv
2018-07-11T12:44:02.657409,-0.563,-0.231,0.686,27.561,-33.659,18.902,13_1_3.csv
2018-07-11T12:44:02.704034,-0.563,-0.231,0.686,32.927,-38.963,10.122,13_1_3.csv
2018-07-11T12:44:02.746146,-0.495,-0.281,0.892,19.024,-39.634,-10.854,13_1_3.csv
2018-07-11T12:44:02.792271,-0.495,-0.281,0.892,-1.22,-27.744,-17.988,13_1_3.csv
2018-07-11T12:44:02.840400,-0.518,-0.49,1.057,-1.89,-7.988,-13.354,13_1_3.csv
2018-07-11T12:44:02.956212,-0.528,-0.369,0.867,-11.89,7.927,-0.244,13_1_3.csv
2018-07-11T12:44:03.010858,-0.537,-0.407,0.86,-3.476,2.988,0.183,13_1_3.csv
2018-07-11T12:44:03.056983,-0.537,-0.407,0.86,2.805,-1.585,2.073,13_1_3.csv
2018-07-11T12:44:03.105112,-0.485,-0.376,0.854,3.78,0.671,0.671,13_1_3.csv
2018-07-11T12:44:03.150237,-0.528,-0.379,0.919,4.146,3.902,2.927,13_1_3.csv
2018-07-11T12:44:03.199369,-0.528,-0.379,0.919,3.963,6.463,3.841,13_1_3.csv
2018-07-11T12:44:03.249508,-0.526,-0.349,0.867,3.598,4.878,3.598,13_1_3.csv
2018-07-11T12:44:03.291621,-0.526,-0.349,0.867,3.11,2.073,2.317,13_1_3.csv
2018-07-11T12:44:03.337746,-0.533,-0.352,0.882,3.841,1.159,2.439,13_1_3.csv
2018-07-11T12:44:03.387881,-0.529,-0.342,0.879,2.073,1.951,2.256,13_1_3.csv
2018-07-11T12:44:03.431500,-0.529,-0.342,0.879,0.671,2.744,1.28,13_1_3.csv
2018-07-11T12:44:03.479129,-0.531,-0.352,0.864,-0.488,3.11,0.183,13_1_3.csv
2018-07-11T12:44:03.531772,-0.531,-0.352,0.864,-0.671,1.89,-0.122,13_1_3.csv
2018-07-11T12:44:03.588426,-0.537,-0.356,0.876,-0.183,0.793,-0.305,13_1_3.csv
2018-07-11T12:44:03.640066,-0.539,-0.355,0.885,0.122,0.793,-0.305,13_1_3.csv
2018-07-11T12:44:03.689701,-0.539,-0.355,0.885,0.793,0.244,0.183,13_1_3.csv
2018-07-11T12:44:03.734826,-0.53,-0.356,0.871,0.854,0.061,0.305,13_1_3.csv
2018-07-11T12:44:03.778947,-0.53,-0.356,0.871,1.037,0.488,0.732,13_1_3.csv
2018-07-11T12:44:03.892253,-0.541,-0.35,0.877,0.915,2.073,0.732,13_1_3.csv
2018-07-11T12:44:03.932864,-0.541,-0.35,0.877,1.89,1.098,1.402,13_1_3.csv
2018-07-11T12:44:03.978488,-0.539,-0.346,0.878,1.524,0.732,1.098,13_1_3.csv
2018-07-11T12:44:04.026619,-0.537,-0.346,0.871,0.915,1.159,0.793,13_1_3.csv
2018-07-11T12:44:04.071743,-0.537,-0.346,0.871,1.341,1.037,1.28,13_1_3.csv
2018-07-11T12:44:04.118868,-0.541,-0.343,0.874,1.341,0.915,1.159,13_1_3.csv
2018-07-11T12:44:04.180038,-0.541,-0.343,0.874,0.793,0.915,0.732,13_1_3.csv
2018-07-11T12:44:04.233182,-0.544,-0.342,0.878,0.854,1.159,0.915,13_1_3.csv
2018-07-11T12:44:04.275297,-0.544,-0.344,0.874,0.366,1.159,0.244,13_1_3.csv
2018-07-11T12:44:04.325431,-0.544,-0.344,0.874,0.976,0.061,0.854,13_1_3.csv
2018-07-11T12:44:04.369553,-0.54,-0.34,0.872,1.22,-0.183,0.976,13_1_3.csv
2018-07-11T12:44:04.416679,-0.54,-0.34,0.872,0.915,0.61,0.854,13_1_3.csv
2018-07-11T12:44:04.469826,-0.546,-0.341,0.876,0.732,0.305,0.671,13_1_3.csv
2018-07-11T12:44:04.529988,-0.544,-0.339,0.877,0.854,-0.61,0.427,13_1_3.csv
2018-07-11T12:44:04.572103,-0.544,-0.339,0.877,0.854,-0.915,0.427,13_1_3.csv
2018-07-11T12:44:04.627250,-0.539,-0.336,0.874,0.427,0.244,0.122,13_1_3.csv
2018-07-11T12:44:04.699447,-0.541,-0.337,0.876,0.732,0.0,0.549,13_1_3.csv
2018-07-11T12:44:04.745071,-0.541,-0.337,0.876,1.098,0.305,0.915,13_1_3.csv
2018-07-11T12:44:04.825787,-0.542,-0.337,0.879,-0.244,1.159,-0.061,13_1_3.csv
2018-07-11T12:44:04.885446,-0.546,-0.338,0.878,0.061,0.732,0.183,13_1_3.csv
2018-07-11T12:44:04.934076,-0.544,-0.336,0.875,-0.061,0.366,-0.122,13_1_3.csv
2018-07-11T12:44:04.980701,-0.544,-0.336,0.875,-0.061,0.183,-0.244,13_1_3.csv
2018-07-11T12:44:05.025320,-0.541,-0.339,0.873,-0.061,0.305,-0.122,13_1_3.csv
2018-07-11T12:44:05.074454,-0.544,-0.34,0.879,-0.305,0.671,-0.122,13_1_3.csv
2018-07-11T12:44:05.125590,-0.544,-0.34,0.879,-0.183,1.159,0.244,13_1_3.csv
2018-07-11T12:44:05.166705,-0.545,-0.338,0.873,-0.244,1.402,0.244,13_1_3.csv
2018-07-11T12:44:05.254442,-0.544,-0.341,0.875,0.122,0.183,0.0,13_1_3.csv
2018-07-11T12:44:05.307970,-0.544,-0.341,0.875,0.244,0.671,0.427,13_1_3.csv
2018-07-11T12:44:05.354593,-0.542,-0.339,0.874,-0.488,0.915,-0.366,13_1_3.csv
2018-07-11T12:44:05.400218,-0.546,-0.342,0.875,-0.061,0.427,0.0,13_1_3.csv
2018-07-11T12:44:05.454866,-0.546,-0.342,0.875,0.061,0.61,0.183,13_1_3.csv
2018-07-11T12:44:05.508512,-0.545,-0.339,0.871,-0.122,0.732,0.061,13_1_3.csv
2018-07-11T12:44:05.557647,-0.545,-0.342,0.872,-0.122,0.61,-0.122,13_1_3.csv
2018-07-11T12:44:05.606778,-0.545,-0.342,0.872,0.305,0.488,0.305,13_1_3.csv
2018-07-11T12:44:05.655911,-0.544,-0.339,0.872,0.427,0.488,0.549,13_1_3.csv
2018-07-11T12:44:05.704042,-0.544,-0.339,0.872,-0.183,0.976,-0.061,13_1_3.csv
2018-07-11T12:44:05.751671,-0.548,-0.342,0.874,0.549,0.427,0.549,13_1_3.csv
2018-07-11T12:44:05.807322,-0.544,-0.339,0.87,0.366,0.732,0.549,13_1_3.csv
2018-07-11T12:44:05.854450,-0.544,-0.339,0.87,-0.183,0.61,-0.183,13_1_3.csv
2018-07-11T12:44:05.901580,-0.546,-0.342,0.874,0.305,-0.122,0.122,13_1_3.csv
2018-07-11T12:44:05.947203,-0.546,-0.342,0.874,0.793,0.122,0.61,13_1_3.csv
2018-07-11T12:44:05.994833,-0.546,-0.338,0.875,0.0,1.098,0.0,13_1_3.csv
2018-07-11T12:44:06.087084,-0.549,-0.342,0.873,0.488,0.671,0.488,13_1_3.csv
2018-07-11T12:44:06.135213,-0.547,-0.34,0.869,0.366,0.427,0.122,13_1_3.csv
2018-07-11T12:44:06.183343,-0.547,-0.34,0.869,0.488,0.183,0.244,13_1_3.csv
2018-07-11T12:44:06.230469,-0.545,-0.338,0.871,0.488,0.122,0.366,13_1_3.csv
2018-07-11T12:44:06.277093,-0.549,-0.34,0.874,0.549,0.183,-0.305,13_1_3.csv
2018-07-11T12:44:06.324220,-0.549,-0.34,0.874,0.915,-1.037,0.122,13_1_3.csv
2018-07-11T12:44:06.375857,-0.545,-0.339,0.874,0.427,0.305,0.427,13_1_3.csv
2018-07-11T12:44:06.431506,-0.545,-0.339,0.874,-0.366,1.463,0.122,13_1_3.csv
2018-07-11T12:44:06.478632,-0.547,-0.34,0.871,0.976,0.0,0.671,13_1_3.csv
2018-07-11T12:44:06.526760,-0.546,-0.339,0.874,0.793,0.122,0.671,13_1_3.csv
2018-07-11T12:44:06.617505,-0.548,-0.338,0.874,0.122,1.098,0.549,13_1_3.csv
2018-07-11T12:44:06.666641,-0.548,-0.338,0.874,0.244,0.854,0.427,13_1_3.csv
2018-07-11T12:44:06.728807,-0.55,-0.337,0.872,0.671,0.122,0.61,13_1_3.csv
2018-07-11T12:44:06.776436,-0.548,-0.336,0.873,0.915,-0.305,0.61,13_1_3.csv
2018-07-11T12:44:06.824064,-0.548,-0.336,0.873,0.671,0.183,0.488,13_1_3.csv
2018-07-11T12:44:06.874699,-0.547,-0.334,0.872,0.732,0.122,0.366,13_1_3.csv
2018-07-11T12:44:06.932854,-0.547,-0.335,0.876,1.402,-0.244,0.854,13_1_3.csv
2018-07-11T12:44:06.979981,-0.547,-0.335,0.876,1.098,0.732,0.915,13_1_3.csv
2018-07-11T12:44:07.034125,-0.548,-0.332,0.873,0.61,1.159,0.61,13_1_3.csv
2018-07-11T12:44:07.089272,-0.551,-0.332,0.876,0.61,1.098,0.793,13_1_3.csv
2018-07-11T12:44:07.135395,-0.551,-0.332,0.876,0.061,1.707,0.549,13_1_3.csv
2018-07-11T12:44:07.205583,-0.553,-0.333,0.873,0.366,0.976,0.427,13_1_3.csv
2018-07-11T12:44:07.262736,-0.553,-0.333,0.873,0.122,1.037,0.427,13_1_3.csv
2018-07-11T12:44:07.309360,-0.553,-0.333,0.873,-0.488,1.22,-0.244,13_1_3.csv
2018-07-11T12:44:07.365510,-0.552,-0.331,0.87,-0.488,0.793,-0.427,13_1_3.csv
2018-07-11T12:44:07.419155,-0.551,-0.333,0.87,-0.549,0.488,-0.366,13_1_3.csv
2018-07-11T12:44:07.464775,-0.551,-0.333,0.87,-0.305,0.122,-0.183,13_1_3.csv
2018-07-11T12:44:07.512904,-0.553,-0.335,0.874,-0.183,0.183,-0.122,13_1_3.csv
2018-07-11T12:44:07.560532,-0.554,-0.337,0.87,-0.793,1.402,-0.244,13_1_3.csv
2018-07-11T12:44:07.607657,-0.554,-0.337,0.87,-0.488,0.976,-0.183,13_1_3.csv
2018-07-11T12:44:07.660298,-0.552,-0.337,0.867,-0.244,0.854,-0.122,13_1_3.csv
2018-07-11T12:44:07.717450,-0.552,-0.337,0.867,-0.122,0.549,-0.122,13_1_3.csv
2018-07-11T12:44:07.765579,-0.551,-0.337,0.871,-0.061,0.854,0.183,13_1_3.csv
2018-07-11T12:44:07.810198,-0.556,-0.337,0.871,-0.305,1.707,0.244,13_1_3.csv
2018-07-11T12:44:07.858327,-0.556,-0.337,0.871,-0.244,1.463,0.0,13_1_3.csv
2018-07-11T12:44:07.908461,-0.558,-0.338,0.867,0.0,0.488,0.0,13_1_3.csv
2018-07-11T12:44:08.035300,-0.552,-0.336,0.865,0.244,0.122,0.122,13_1_3.csv
2018-07-11T12:44:08.105989,-0.553,-0.338,0.868,0.549,0.732,0.488,13_1_3.csv
2018-07-11T12:44:08.151611,-0.554,-0.334,0.866,0.854,0.61,1.037,13_1_3.csv
2018-07-11T12:44:08.200240,-0.554,-0.334,0.866,1.098,0.488,1.402,13_1_3.csv
2018-07-11T12:44:08.246364,-0.559,-0.335,0.873,0.366,0.122,0.061,13_1_3.csv
