time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,filename
2018-07-05T12:09:23.558133,-0.976,-0.463,0.175,-96.89,-32.439,4.939,3_4_2.csv
2018-07-05T12:09:23.612278,-0.976,-0.463,0.175,-2.317,-3.171,38.11,3_4_2.csv
2018-07-05T12:09:23.657399,-1.108,-0.391,0.436,119.573,77.439,60.915,3_4_2.csv
2018-07-05T12:09:23.706531,-1.108,-0.391,0.436,128.963,68.232,28.78,3_4_2.csv
2018-07-05T12:09:23.752153,-1.053,-0.148,0.412,51.951,38.171,9.451,3_4_2.csv
2018-07-05T12:09:23.798778,-0.924,-0.14,0.051,-16.707,34.39,-12.134,3_4_2.csv
2018-07-05T12:09:23.908071,-0.974,-0.316,0.06,14.329,-28.293,-8.049,3_4_2.csv
2018-07-05T12:09:23.971742,-1.007,-0.211,0.113,70.122,21.585,44.268,3_4_2.csv
2018-07-05T12:09:24.021875,-1.007,-0.211,0.113,35.549,22.256,37.317,3_4_2.csv
2018-07-05T12:09:24.067999,-1.053,-0.155,-0.035,-20.244,-19.024,-0.61,3_4_2.csv
2018-07-05T12:09:24.113622,-0.969,-0.28,0.064,-68.11,-41.768,-36.22,3_4_2.csv
2018-07-05T12:09:24.163255,-0.969,-0.28,0.064,-50.732,0.122,-25.488,3_4_2.csv
2018-07-05T12:09:24.222413,-0.976,-0.255,0.098,-32.195,15.183,-5.244,3_4_2.csv
2018-07-05T12:09:24.268537,-0.976,-0.255,0.098,-20.793,3.293,10.427,3_4_2.csv
2018-07-05T12:09:24.315162,-1.031,-0.225,0.062,-69.268,-31.89,1.463,3_4_2.csv
2018-07-05T12:09:24.362287,-0.996,-0.299,0.057,-59.268,-26.707,-0.915,3_4_2.csv
2018-07-05T12:09:24.407910,-0.996,-0.299,0.057,-45.549,-18.659,0.793,3_4_2.csv
2018-07-05T12:09:24.456039,-0.98,-0.285,0.071,-45.732,-22.5,4.39,3_4_2.csv
2018-07-05T12:09:24.513192,-0.95,-0.297,0.085,-51.341,-18.963,13.598,3_4_2.csv
2018-07-05T12:09:24.565833,-0.95,-0.297,0.085,-51.646,-23.354,13.354,3_4_2.csv
2018-07-05T12:09:24.611957,-0.968,-0.313,0.13,-40.305,-13.841,12.622,3_4_2.csv
2018-07-05T12:09:24.659584,-0.968,-0.313,0.13,-33.659,-11.829,8.902,3_4_2.csv
2018-07-05T12:09:24.720748,-0.989,-0.31,0.186,-28.232,-16.585,5.122,3_4_2.csv
2018-07-05T12:09:24.768376,-0.999,-0.288,0.201,-20.244,-14.878,4.451,3_4_2.csv
2018-07-05T12:09:24.830591,-0.999,-0.288,0.201,-22.866,-23.963,-1.646,3_4_2.csv
2018-07-05T12:09:24.877717,-0.977,-0.279,0.213,-28.293,-34.207,-8.841,3_4_2.csv
2018-07-05T12:09:24.924843,-0.886,-0.283,0.248,-15.427,-37.073,-7.378,3_4_2.csv
2018-07-05T12:09:24.973473,-0.886,-0.283,0.248,-5.854,-35.671,-5.854,3_4_2.csv
2018-07-05T12:09:25.019597,-0.834,-0.272,0.278,-6.098,-37.195,-6.524,3_4_2.csv
2018-07-05T12:09:25.066723,-0.834,-0.272,0.278,5.915,-36.646,-7.805,3_4_2.csv
2018-07-05T12:09:25.119365,-0.831,-0.245,0.312,13.11,-47.866,-5.732,3_4_2.csv
2018-07-05T12:09:25.174512,-0.771,-0.228,0.359,15.793,-49.268,-1.402,3_4_2.csv
2018-07-05T12:09:25.275282,-0.759,-0.269,0.589,-29.024,-49.329,1.463,3_4_2.csv
2018-07-05T12:09:25.315891,-0.759,-0.269,0.589,-45.061,-50.732,18.354,3_4_2.csv
2018-07-05T12:09:25.360510,-1.298,-0.522,0.313,-128.659,-140.671,54.695,3_4_2.csv
2018-07-05T12:09:25.407636,-1.45,-0.519,0.01,-90.183,-157.134,-12.134,3_4_2.csv
2018-07-05T12:09:25.466294,-1.45,-0.519,0.01,-26.463,-142.744,-117.317,3_4_2.csv
2018-07-05T12:09:25.519436,-1.662,-0.303,0.004,81.951,-238.537,-213.963,3_4_2.csv
2018-07-05T12:09:25.566562,-1.04,-0.161,0.531,143.11,-255.0,-171.89,3_4_2.csv
2018-07-05T12:09:25.617699,-1.04,-0.161,0.531,178.903,-163.354,-82.561,3_4_2.csv
2018-07-05T12:09:25.657807,0.523,-0.159,1.406,123.537,-89.39,22.622,3_4_2.csv
2018-07-05T12:09:25.709445,0.523,-0.159,1.406,12.988,15.061,140.732,3_4_2.csv
2018-07-05T12:09:25.759782,0.628,-1.059,1.922,73.476,223.354,218.293,3_4_2.csv
2018-07-05T12:09:25.812925,0.119,0.201,1.093,378.963,10.671,67.744,3_4_2.csv
2018-07-05T12:09:25.861555,0.119,0.201,1.093,131.281,10.0,115.793,3_4_2.csv
2018-07-05T12:09:25.909684,-0.142,0.543,0.231,35.061,-138.049,111.159,3_4_2.csv
2018-07-05T12:09:25.955808,-0.142,0.543,0.231,37.378,-284.695,37.256,3_4_2.csv
2018-07-05T12:09:26.003936,0.637,0.72,-0.09,63.963,-270.427,-210.549,3_4_2.csv
2018-07-05T12:09:26.058583,1.005,1.094,0.221,133.049,-32.622,-228.476,3_4_2.csv
2018-07-05T12:09:26.112263,1.005,1.094,0.221,223.537,165.732,-125.732,3_4_2.csv
2018-07-05T12:09:26.157383,-0.479,1.42,0.24,333.232,182.866,-65.183,3_4_2.csv
2018-07-05T12:09:26.206014,0.216,0.555,0.224,-178.963,-164.268,-8.354,3_4_2.csv
2018-07-05T12:09:26.252638,0.216,0.555,0.224,84.451,-19.146,-85.305,3_4_2.csv
2018-07-05T12:09:26.299263,0.297,1.025,0.437,-2.866,-40.549,-62.378,3_4_2.csv
2018-07-05T12:09:26.358422,0.297,1.025,0.437,-113.537,-73.049,-54.207,3_4_2.csv
2018-07-05T12:09:26.413570,0.162,1.36,0.672,13.415,16.707,-161.037,3_4_2.csv
2018-07-05T12:09:26.473229,-0.103,0.956,0.536,-75.549,3.171,-148.11,3_4_2.csv
2018-07-05T12:09:26.518852,-0.103,0.956,0.536,-83.72,6.524,-143.476,3_4_2.csv
2018-07-05T12:09:26.641179,-0.573,0.423,0.748,-18.232,93.049,-50.305,3_4_2.csv
2018-07-05T12:09:26.690812,-0.99,0.362,0.507,119.634,107.927,41.098,3_4_2.csv
2018-07-05T12:09:26.736435,-0.99,0.362,0.507,177.439,23.11,51.22,3_4_2.csv
2018-07-05T12:09:26.789076,-0.981,1.04,0.487,52.195,21.159,4.634,3_4_2.csv
2018-07-05T12:09:26.846730,-0.878,0.62,0.465,-178.903,10.427,-103.659,3_4_2.csv
2018-07-05T12:09:26.914411,-0.878,0.62,0.465,-157.744,6.585,-108.842,3_4_2.csv
2018-07-05T12:09:26.971063,-0.694,0.264,0.319,71.341,-47.134,12.927,3_4_2.csv
2018-07-05T12:09:27.022200,-0.461,0.856,-0.005,291.22,-74.512,156.037,3_4_2.csv
2018-07-05T12:09:27.069327,-0.461,0.856,-0.005,194.634,16.768,18.232,3_4_2.csv
2018-07-05T12:09:27.120463,-0.743,0.913,0.098,-3.598,-31.098,-74.024,3_4_2.csv
2018-07-05T12:09:27.160069,-0.743,0.913,0.098,-68.049,-70.61,-29.817,3_4_2.csv
2018-07-05T12:09:27.227751,-0.74,0.617,0.368,-126.707,17.866,13.78,3_4_2.csv
2018-07-05T12:09:27.284402,-0.819,0.326,0.589,-84.573,65.854,-4.146,3_4_2.csv
2018-07-05T12:09:27.331027,-0.938,0.406,0.636,-5.122,86.768,-1.463,3_4_2.csv
2018-07-05T12:09:27.396703,-0.938,0.406,0.636,32.561,39.695,33.354,3_4_2.csv
2018-07-05T12:09:27.447840,-0.762,0.61,0.473,-17.988,-51.159,4.207,3_4_2.csv
2018-07-05T12:09:27.488449,-0.762,0.61,0.473,-71.768,-62.683,-24.634,3_4_2.csv
2018-07-05T12:09:27.536580,-0.657,0.395,0.531,-23.72,-74.085,-31.037,3_4_2.csv
2018-07-05T12:09:27.584206,-0.643,0.492,0.567,29.817,-53.537,-31.22,3_4_2.csv
2018-07-05T12:09:27.625316,-0.643,0.492,0.567,70.244,-39.512,-31.524,3_4_2.csv
2018-07-05T12:09:27.679962,-0.62,0.735,0.506,56.951,11.585,-71.341,3_4_2.csv
2018-07-05T12:09:27.734107,-0.779,0.306,0.539,-98.293,52.744,-107.317,3_4_2.csv
2018-07-05T12:09:27.783239,-0.779,0.306,0.539,-52.805,22.805,-12.012,3_4_2.csv
2018-07-05T12:09:27.830365,-0.7,0.301,0.599,-12.5,43.415,-13.537,3_4_2.csv
2018-07-05T12:09:27.877491,-0.7,0.301,0.599,20.305,57.378,-16.524,3_4_2.csv
2018-07-05T12:09:27.998816,-0.767,0.103,0.333,146.22,137.988,12.012,3_4_2.csv
2018-07-05T12:09:28.056471,-1.396,0.385,-0.079,260.244,133.354,-93.171,3_4_2.csv
2018-07-05T12:09:28.107106,-1.396,0.385,-0.079,189.634,-148.293,-167.256,3_4_2.csv
2018-07-05T12:09:28.158244,-1.245,0.086,-0.038,56.524,-35.793,-10.61,3_4_2.csv
2018-07-05T12:09:28.204868,-1.245,0.086,-0.038,66.829,79.39,34.085,3_4_2.csv
2018-07-05T12:09:28.252997,-1.103,0.099,-0.125,34.573,30.793,33.476,3_4_2.csv
2018-07-05T12:09:28.299622,-0.95,0.244,0.01,-53.963,-10.061,25.488,3_4_2.csv
2018-07-05T12:09:28.346748,-0.95,0.244,0.01,-40.061,-1.098,35.244,3_4_2.csv
2018-07-05T12:09:28.402397,-0.95,0.23,0.099,-18.78,18.049,34.024,3_4_2.csv
2018-07-05T12:09:28.455038,-1.004,0.255,-0.03,35.0,7.866,-12.195,3_4_2.csv
2018-07-05T12:09:28.502666,-1.004,0.255,-0.03,34.634,12.805,-13.232,3_4_2.csv
2018-07-05T12:09:28.569344,-1.011,0.257,-0.104,31.22,7.134,-10.122,3_4_2.csv
2018-07-05T12:09:28.627501,-1.0,0.213,-0.059,1.463,6.159,-4.268,3_4_2.csv
2018-07-05T12:09:28.681645,-1.0,0.213,-0.059,10.366,3.902,-6.646,3_4_2.csv
2018-07-05T12:09:28.725262,-1.002,0.192,-0.076,11.341,4.817,-4.756,3_4_2.csv
2018-07-05T12:09:28.767375,-1.002,0.192,-0.076,15.488,3.72,-6.585,3_4_2.csv
2018-07-05T12:09:28.815504,-1.021,0.183,-0.119,5.915,0.61,-6.341,3_4_2.csv
2018-07-05T12:09:28.862129,-1.024,0.188,-0.093,-8.232,-2.988,0.671,3_4_2.csv
2018-07-05T12:09:28.971667,-1.003,0.208,-0.056,-12.012,-2.317,3.476,3_4_2.csv
2018-07-05T12:09:29.019295,-1.0,0.211,-0.054,-11.28,-1.585,4.268,3_4_2.csv
2018-07-05T12:09:29.071434,-1.0,0.211,-0.054,-9.207,-0.671,3.841,3_4_2.csv
2018-07-05T12:09:29.112043,-0.999,0.223,-0.059,-10.183,1.098,5.366,3_4_2.csv
2018-07-05T12:09:29.158668,-0.999,0.223,-0.059,-10.061,-0.793,5.915,3_4_2.csv
2018-07-05T12:09:29.222339,-0.987,0.23,-0.042,-0.366,-4.512,0.0,3_4_2.csv
2018-07-05T12:09:29.270468,-0.997,0.223,-0.035,1.037,-4.512,-2.195,3_4_2.csv
2018-07-05T12:09:29.362715,-1.007,0.227,-0.042,3.293,-1.28,-1.646,3_4_2.csv
2018-07-05T12:09:29.415356,-1.007,0.227,-0.042,-3.476,-2.439,-2.561,3_4_2.csv
2018-07-05T12:09:29.470503,-1.0,0.214,-0.036,4.573,1.646,-3.232,3_4_2.csv
2018-07-05T12:09:29.518131,-1.0,0.215,-0.044,1.951,0.976,-2.378,3_4_2.csv
2018-07-05T12:09:29.566260,-1.0,0.215,-0.044,-1.524,0.183,-1.402,3_4_2.csv
2018-07-05T12:09:29.610880,-1.006,0.209,-0.042,1.646,0.671,-1.463,3_4_2.csv
2018-07-05T12:09:29.658005,-1.006,0.209,-0.042,1.402,0.671,-1.341,3_4_2.csv
2018-07-05T12:09:29.715159,-1.009,0.206,-0.04,0.427,0.854,-0.488,3_4_2.csv
2018-07-05T12:09:29.768301,-1.005,0.208,-0.044,1.585,0.671,-0.793,3_4_2.csv
2018-07-05T12:09:29.814926,-1.005,0.208,-0.044,0.732,0.793,0.0,3_4_2.csv
2018-07-05T12:09:29.862554,-1.003,0.209,-0.044,0.305,-0.061,0.305,3_4_2.csv
2018-07-05T12:09:29.907173,-1.005,0.208,-0.042,-0.671,-0.793,0.305,3_4_2.csv
2018-07-05T12:09:29.956305,-1.005,0.208,-0.042,-1.402,-0.793,0.976,3_4_2.csv
2018-07-05T12:09:30.010450,-1.006,0.21,-0.039,-0.793,-0.549,0.976,3_4_2.csv
2018-07-05T12:09:30.069608,-1.002,0.215,-0.034,-2.012,-0.549,1.037,3_4_2.csv
2018-07-05T12:09:30.114228,-1.002,0.215,-0.034,-3.232,-0.366,0.366,3_4_2.csv
2018-07-05T12:09:30.165484,-1.002,0.209,-0.037,1.037,-0.427,-1.159,3_4_2.csv
2018-07-05T12:09:30.220632,-1.002,0.209,-0.037,2.378,1.159,-1.098,3_4_2.csv
2018-07-05T12:09:30.270265,-1.003,0.21,-0.037,0.549,0.61,-0.488,3_4_2.csv
2018-07-05T12:09:30.323908,-1.001,0.211,-0.037,1.159,0.976,-0.366,3_4_2.csv
2018-07-05T12:09:30.377184,-1.001,0.211,-0.037,0.427,1.646,-0.183,3_4_2.csv
2018-07-05T12:09:30.423853,-1.008,0.205,-0.039,1.22,1.524,-1.098,3_4_2.csv
2018-07-05T12:09:30.472483,-1.008,0.203,-0.046,1.463,0.549,-1.341,3_4_2.csv
2018-07-05T12:09:30.517604,-1.008,0.203,-0.046,-0.427,0.183,-0.122,3_4_2.csv
2018-07-05T12:09:30.563728,-1.005,0.205,-0.042,-0.488,0.122,0.854,3_4_2.csv
2018-07-05T12:09:30.622385,-1.005,0.205,-0.042,-1.22,-0.183,1.037,3_4_2.csv
2018-07-05T12:09:30.730174,-1.003,0.207,-0.037,-1.585,0.488,1.159,3_4_2.csv
2018-07-05T12:09:30.771785,-1.003,0.207,-0.037,0.122,0.061,-0.427,3_4_2.csv
2018-07-05T12:09:30.815402,-1.005,0.208,-0.038,2.622,0.0,-1.159,3_4_2.csv
2018-07-05T12:09:30.862027,-1.005,0.208,-0.038,-1.22,-0.427,0.244,3_4_2.csv
2018-07-05T12:09:30.914166,-1.005,0.203,-0.037,0.976,0.061,-0.793,3_4_2.csv
2018-07-05T12:09:30.965303,-1.005,0.209,-0.04,0.915,0.976,-0.671,3_4_2.csv
2018-07-05T12:09:31.002931,-1.005,0.209,-0.04,-0.488,0.488,0.183,3_4_2.csv
2018-07-05T12:09:31.051060,-1.003,0.209,-0.039,-1.037,0.549,-0.061,3_4_2.csv
2018-07-05T12:09:31.098688,-1.003,0.209,-0.039,-1.585,0.488,0.122,3_4_2.csv
2018-07-05T12:09:31.148321,-1.006,0.205,-0.035,-1.524,1.22,-0.61,3_4_2.csv
2018-07-05T12:09:31.190441,-1.005,0.204,-0.035,1.159,0.0,-2.988,3_4_2.csv
2018-07-05T12:09:31.251103,-1.005,0.204,-0.035,2.622,-0.305,-3.171,3_4_2.csv
2018-07-05T12:09:31.301739,-1.011,0.201,-0.045,1.829,0.122,-1.768,3_4_2.csv
2018-07-05T12:09:31.350369,-1.005,0.201,-0.031,-4.268,0.427,3.049,3_4_2.csv
2018-07-05T12:09:31.393485,-1.005,0.201,-0.031,-2.378,0.915,1.463,3_4_2.csv
2018-07-05T12:09:31.439609,-1.006,0.201,-0.03,0.976,1.28,-0.366,3_4_2.csv
2018-07-05T12:09:31.485732,-1.006,0.201,-0.03,2.256,1.768,-1.098,3_4_2.csv
2018-07-05T12:09:31.541381,-1.009,0.202,-0.043,1.829,2.256,-1.28,3_4_2.csv
2018-07-05T12:09:31.581989,-1.009,0.202,-0.043,2.988,1.402,-1.098,3_4_2.csv
2018-07-05T12:09:31.626609,-1.002,0.208,-0.046,1.159,1.098,-0.427,3_4_2.csv
2018-07-05T12:09:31.675741,-1.003,0.198,-0.04,-1.037,1.341,-0.488,3_4_2.csv
2018-07-05T12:09:31.720360,-1.003,0.198,-0.04,3.293,0.976,-1.463,3_4_2.csv
2018-07-05T12:09:31.768990,-1.008,0.203,-0.046,2.134,1.951,-0.976,3_4_2.csv
2018-07-05T12:09:31.827647,-1.008,0.203,-0.046,0.061,1.768,0.366,3_4_2.csv
2018-07-05T12:09:31.877305,-1.004,0.199,-0.044,-1.037,0.61,0.549,3_4_2.csv
2018-07-05T12:09:31.923931,-1.005,0.197,-0.039,-0.366,0.732,-0.183,3_4_2.csv
2018-07-05T12:09:31.973563,-1.005,0.197,-0.039,2.683,1.037,-1.28,3_4_2.csv
2018-07-05T12:09:32.089373,-1.012,0.193,-0.054,1.22,-0.061,0.183,3_4_2.csv
2018-07-05T12:09:32.131486,-1.012,0.193,-0.054,-0.915,-0.793,1.341,3_4_2.csv
2018-07-05T12:09:32.183626,-1.004,0.195,-0.042,-2.134,-0.976,1.89,3_4_2.csv
2018-07-05T12:09:32.235766,-1.002,0.2,-0.042,0.122,-0.732,1.098,3_4_2.csv
2018-07-05T12:09:32.283393,-1.002,0.2,-0.042,-0.244,-0.305,1.768,3_4_2.csv
2018-07-05T12:09:32.332023,-1.005,0.205,-0.043,2.378,-0.061,0.854,3_4_2.csv
2018-07-05T12:09:32.378648,-1.005,0.205,-0.043,0.183,-1.707,1.159,3_4_2.csv
2018-07-05T12:09:32.426777,-1.01,0.196,-0.041,-1.22,-1.646,0.366,3_4_2.csv
2018-07-05T12:09:32.479419,-1.008,0.202,-0.037,0.854,-0.183,0.732,3_4_2.csv
2018-07-05T12:09:32.521531,-1.008,0.202,-0.037,-0.183,-0.488,1.159,3_4_2.csv
2018-07-05T12:09:32.566151,-0.998,0.207,-0.034,0.61,-0.793,1.28,3_4_2.csv
2018-07-05T12:09:32.612274,-0.998,0.207,-0.034,1.89,0.183,2.195,3_4_2.csv
2018-07-05T12:09:32.659401,-1.002,0.21,-0.034,2.012,-0.305,2.866,3_4_2.csv
2018-07-05T12:09:32.704522,-1.002,0.21,-0.034,2.988,-0.305,2.256,3_4_2.csv
2018-07-05T12:09:32.758165,-1.011,0.206,-0.041,2.988,0.366,0.793,3_4_2.csv
2018-07-05T12:09:32.799777,-1.007,0.205,-0.039,3.049,0.732,0.366,3_4_2.csv
2018-07-05T12:09:32.845900,-1.007,0.205,-0.039,2.561,0.915,1.646,3_4_2.csv
2018-07-05T12:09:32.894530,-0.997,0.215,-0.044,-0.427,0.61,4.146,3_4_2.csv
2018-07-05T12:09:32.954190,-0.997,0.215,-0.044,-4.756,-1.159,3.476,3_4_2.csv
2018-07-05T12:09:33.003823,-1.001,0.221,-0.033,0.732,-0.488,2.439,3_4_2.csv
2018-07-05T12:09:33.064554,-1.006,0.217,-0.031,0.061,0.305,1.22,3_4_2.csv
2018-07-05T12:09:33.115822,-1.006,0.217,-0.031,2.134,0.366,0.366,3_4_2.csv
2018-07-05T12:09:33.161946,-1.003,0.219,-0.037,1.28,-0.61,1.341,3_4_2.csv
2018-07-05T12:09:33.222609,-1.0,0.219,-0.032,-2.073,-0.427,1.646,3_4_2.csv
2018-07-05T12:09:33.269735,-1.0,0.219,-0.032,-1.098,-1.159,1.463,3_4_2.csv
2018-07-05T12:09:33.314856,-1.003,0.221,-0.031,1.707,0.061,0.122,3_4_2.csv
2018-07-05T12:09:33.375018,-1.003,0.222,-0.034,1.585,0.366,-0.122,3_4_2.csv
2018-07-05T12:09:33.486315,-1.001,0.217,-0.032,-0.122,-0.122,-0.793,3_4_2.csv
