time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,filename
2018-07-09T12:06:25.917480,0.548,0.177,0.879,0.305,0.671,0.305,9_4_3.csv
2018-07-09T12:06:25.956584,0.548,0.177,0.879,0.305,0.671,0.305,9_4_3.csv
2018-07-09T12:06:26.024768,0.545,0.176,0.875,0.244,0.305,0.427,9_4_3.csv
2018-07-09T12:06:26.073902,0.546,0.178,0.874,0.305,0.793,0.244,9_4_3.csv
2018-07-09T12:06:26.128048,0.546,0.178,0.874,-0.793,0.244,0.549,9_4_3.csv
2018-07-09T12:06:26.175176,0.545,0.175,0.878,1.22,1.951,0.122,9_4_3.csv
2018-07-09T12:06:26.222303,0.544,0.177,0.879,0.488,1.341,0.244,9_4_3.csv
2018-07-09T12:06:26.267926,0.544,0.177,0.879,-0.061,0.488,0.244,9_4_3.csv
2018-07-09T12:06:26.327586,0.543,0.175,0.875,-0.244,-0.183,0.671,9_4_3.csv
2018-07-09T12:06:26.387751,0.544,0.176,0.876,0.366,0.122,-0.122,9_4_3.csv
2018-07-09T12:06:26.440892,0.544,0.176,0.876,0.488,0.183,-0.061,9_4_3.csv
2018-07-09T12:06:26.486017,0.545,0.177,0.876,0.183,0.305,0.061,9_4_3.csv
2018-07-09T12:06:26.541164,0.543,0.176,0.881,0.61,-0.366,0.183,9_4_3.csv
2018-07-09T12:06:26.584283,0.543,0.176,0.881,0.488,-1.89,0.305,9_4_3.csv
2018-07-09T12:06:26.638427,0.548,0.177,0.873,0.793,-2.561,0.183,9_4_3.csv
2018-07-09T12:06:26.680542,0.548,0.177,0.873,0.61,-2.378,0.305,9_4_3.csv
2018-07-09T12:06:26.780813,0.552,0.182,0.873,1.463,-0.61,-0.549,9_4_3.csv
2018-07-09T12:06:26.831948,0.552,0.182,0.873,0.732,-0.976,0.122,9_4_3.csv
2018-07-09T12:06:27.320539,0.567,0.182,0.854,0.488,-0.488,0.305,9_4_3.csv
2018-07-09T12:06:27.366662,0.566,0.186,0.86,0.732,1.463,-0.122,9_4_3.csv
2018-07-09T12:06:27.421814,0.565,0.187,0.864,-0.061,1.829,0.488,9_4_3.csv
