time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,filename
2018-07-10T13:29:03.277357,0.917,-0.192,-0.126,37.988,-2.256,4.451,4_2_3.csv
2018-07-10T13:29:03.325990,0.917,-0.192,-0.126,25.854,-2.317,2.073,4_2_3.csv
2018-07-10T13:29:03.372616,0.887,-0.203,-0.124,-0.061,1.89,2.866,4_2_3.csv
2018-07-10T13:29:03.467372,0.868,-0.468,-0.147,-81.037,10.671,23.902,4_2_3.csv
2018-07-10T13:29:03.512496,0.868,-0.468,-0.147,-54.268,15.244,20.0,4_2_3.csv
2018-07-10T13:29:03.573661,0.838,-0.457,-0.193,26.28,-6.341,-12.378,4_2_3.csv
2018-07-10T13:29:03.632822,0.883,-0.358,-0.182,59.024,-7.134,-20.488,4_2_3.csv
2018-07-10T13:29:03.685966,0.925,-0.241,-0.138,68.963,-11.22,-20.732,4_2_3.csv
2018-07-10T13:29:03.734096,0.925,-0.241,-0.138,57.683,-12.073,-10.915,4_2_3.csv
2018-07-10T13:29:03.783731,0.962,-0.154,-0.106,51.463,-10.976,-1.159,4_2_3.csv
2018-07-10T13:29:03.830358,0.962,-0.154,-0.106,10.671,-6.402,8.232,4_2_3.csv
2018-07-10T13:29:03.888518,0.897,-0.154,-0.108,-31.707,5.0,3.415,4_2_3.csv
2018-07-10T13:29:03.935644,0.878,-0.345,-0.126,-65.793,8.72,6.707,4_2_3.csv
2018-07-10T13:29:03.981770,0.878,-0.345,-0.126,-70.305,12.012,8.476,4_2_3.csv
2018-07-10T13:29:04.027896,0.862,-0.446,-0.192,-58.963,12.988,4.817,4_2_3.csv
2018-07-10T13:29:04.078031,0.845,-0.401,-0.178,-11.22,4.329,-6.951,4_2_3.csv
2018-07-10T13:29:04.122152,0.845,-0.401,-0.178,3.598,-0.244,-11.159,4_2_3.csv
2018-07-10T13:29:04.182317,0.842,-0.357,-0.138,6.646,-0.549,-8.415,4_2_3.csv
2018-07-10T13:29:04.240475,0.825,-0.331,-0.094,15.244,-2.5,-1.28,4_2_3.csv
2018-07-10T13:29:04.300642,0.825,-0.331,-0.094,16.463,0.061,-0.549,4_2_3.csv
2018-07-10T13:29:04.348771,0.788,-0.294,-0.104,2.866,-1.098,0.244,4_2_3.csv
2018-07-10T13:29:04.393896,0.788,-0.294,-0.104,-14.268,1.829,7.988,4_2_3.csv
2018-07-10T13:29:04.434003,0.7,-0.325,-0.01,-7.5,11.585,10.915,4_2_3.csv
2018-07-10T13:29:04.494169,0.485,-0.24,0.027,-27.683,22.439,31.829,4_2_3.csv
2018-07-10T13:29:04.546309,0.485,-0.24,0.027,-11.22,16.463,20.366,4_2_3.csv
2018-07-10T13:29:04.606474,0.409,-0.246,-0.049,-2.805,3.598,5.305,4_2_3.csv
2018-07-10T13:29:04.652597,0.642,-0.485,-0.232,-4.695,-3.841,-32.805,4_2_3.csv
2018-07-10T13:29:04.701733,0.642,-0.485,-0.232,5.793,-15.915,-79.939,4_2_3.csv
2018-07-10T13:29:04.748860,1.279,-1.744,0.477,172.622,-31.341,-84.451,4_2_3.csv
2018-07-10T13:29:04.828075,1.728,-1.834,0.908,62.5,264.024,194.329,4_2_3.csv
2018-07-10T13:29:04.884729,1.106,-0.127,0.085,206.951,84.146,164.268,4_2_3.csv
2018-07-10T13:29:04.935367,1.106,-0.127,0.085,174.146,58.963,76.951,4_2_3.csv
2018-07-10T13:29:04.981995,0.209,0.307,-0.043,88.537,37.012,-1.585,4_2_3.csv
2018-07-10T13:29:05.029625,0.209,0.307,-0.043,117.988,13.659,-32.622,4_2_3.csv
2018-07-10T13:29:05.075251,0.125,0.39,-0.643,115.427,23.11,-13.293,4_2_3.csv
2018-07-10T13:29:05.134913,2.795,0.51,-0.014,49.878,-60.305,-131.342,4_2_3.csv
2018-07-10T13:29:05.188557,2.795,0.51,-0.014,90.854,127.744,-71.89,4_2_3.csv
2018-07-10T13:29:05.231173,2.008,-0.807,2.072,-128.232,115.549,141.281,4_2_3.csv
2018-07-10T13:29:05.281811,2.008,-0.807,2.072,-115.122,-72.195,188.232,4_2_3.csv
2018-07-10T13:29:05.331446,-0.208,-0.541,0.571,-2.073,17.134,-43.354,4_2_3.csv
2018-07-10T13:29:05.377070,0.805,-0.386,0.598,35.183,88.659,-30.366,4_2_3.csv
2018-07-10T13:29:05.432720,0.805,-0.386,0.598,118.902,92.5,-137.439,4_2_3.csv
2018-07-10T13:29:05.491382,0.973,-0.327,0.912,-6.829,-36.159,-111.585,4_2_3.csv
2018-07-10T13:29:05.544025,0.562,-0.105,0.762,-72.317,-87.622,-17.744,4_2_3.csv
2018-07-10T13:29:05.590653,0.562,-0.105,0.762,-55.244,-87.988,17.134,4_2_3.csv
2018-07-10T13:29:05.638283,0.521,0.041,0.577,1.829,-38.354,-19.573,4_2_3.csv
2018-07-10T13:29:05.684408,0.521,0.041,0.577,-14.085,-12.073,-50.61,4_2_3.csv
2018-07-10T13:29:05.731536,0.833,-0.153,0.64,27.012,6.646,-60.732,4_2_3.csv
2018-07-10T13:29:05.785684,0.788,0.054,0.816,37.5,3.171,-76.646,4_2_3.csv
2018-07-10T13:29:05.844844,0.788,0.054,0.816,25.488,-1.341,-47.439,4_2_3.csv
2018-07-10T13:29:05.892975,0.708,-0.017,0.647,-36.89,-25.122,60.183,4_2_3.csv
2018-07-10T13:29:05.951133,0.801,-0.151,0.624,-33.902,-31.707,62.866,4_2_3.csv
2018-07-10T13:29:05.996258,0.801,-0.151,0.624,-22.073,-23.78,44.878,4_2_3.csv
2018-07-10T13:29:06.044386,0.769,-0.17,0.621,-8.293,-6.098,21.585,4_2_3.csv
2018-07-10T13:29:06.097533,0.804,-0.146,0.682,15.122,25.976,-19.268,4_2_3.csv
2018-07-10T13:29:06.194797,0.727,-0.093,0.729,12.073,27.866,-15.61,4_2_3.csv
2018-07-10T13:29:06.246937,0.727,-0.093,0.729,1.28,10.671,-1.098,4_2_3.csv
2018-07-10T13:29:06.294065,0.729,-0.12,0.668,-9.268,-29.146,12.927,4_2_3.csv
2018-07-10T13:29:06.339187,0.8,-0.138,0.638,-7.988,-21.524,5.976,4_2_3.csv
2018-07-10T13:29:06.387820,0.8,-0.138,0.638,-1.707,-7.988,-6.707,4_2_3.csv
2018-07-10T13:29:06.437456,0.801,-0.096,0.667,5.183,2.805,-16.22,4_2_3.csv
2018-07-10T13:29:06.482077,0.801,-0.096,0.667,9.024,11.22,-17.622,4_2_3.csv
2018-07-10T13:29:06.528703,0.74,-0.062,0.667,7.317,14.268,-10.488,4_2_3.csv
2018-07-10T13:29:06.576832,0.745,-0.098,0.679,-4.39,6.402,8.476,4_2_3.csv
2018-07-10T13:29:06.621958,0.745,-0.098,0.679,-6.707,1.037,10.854,4_2_3.csv
2018-07-10T13:29:06.669082,0.769,-0.131,0.687,-5.793,-3.659,7.988,4_2_3.csv
2018-07-10T13:29:06.722230,0.769,-0.131,0.687,-2.378,-5.427,1.402,4_2_3.csv
2018-07-10T13:29:06.779885,0.775,-0.109,0.672,2.683,-4.39,-6.707,4_2_3.csv
2018-07-10T13:29:06.829520,0.777,-0.097,0.655,1.585,-2.622,-4.146,4_2_3.csv
2018-07-10T13:29:06.877649,0.777,-0.097,0.655,0.183,-0.183,-0.244,4_2_3.csv
2018-07-10T13:29:06.924780,0.776,-0.112,0.661,-0.427,3.354,2.256,4_2_3.csv
2018-07-10T13:29:06.966892,0.776,-0.112,0.661,0.183,6.22,2.561,4_2_3.csv
2018-07-10T13:29:07.029062,0.761,-0.107,0.682,0.61,3.232,0.671,4_2_3.csv
2018-07-10T13:29:07.075185,0.753,-0.098,0.681,0.732,0.549,-0.732,4_2_3.csv
2018-07-10T13:29:07.121313,0.753,-0.098,0.681,0.549,-1.402,-1.463,4_2_3.csv
2018-07-10T13:29:07.170443,0.764,-0.099,0.67,0.366,-1.28,-1.341,4_2_3.csv
2018-07-10T13:29:07.215569,0.766,-0.102,0.673,0.427,1.829,0.0,4_2_3.csv
2018-07-10T13:29:07.261693,0.766,-0.102,0.673,-0.244,2.622,1.402,4_2_3.csv
2018-07-10T13:29:07.312832,0.762,-0.106,0.682,-0.671,2.256,2.073,4_2_3.csv
2018-07-10T13:29:07.357953,0.762,-0.106,0.682,-0.732,0.488,1.524,4_2_3.csv
2018-07-10T13:29:07.403078,0.762,-0.107,0.676,-0.305,-1.098,0.122,4_2_3.csv
2018-07-10T13:29:07.452210,0.762,-0.107,0.676,0.183,-1.646,-0.915,4_2_3.csv
2018-07-10T13:29:07.562509,0.765,-0.103,0.674,0.61,1.707,0.0,4_2_3.csv
2018-07-10T13:29:07.606633,0.765,-0.103,0.674,0.488,2.256,0.488,4_2_3.csv
2018-07-10T13:29:07.657770,0.76,-0.103,0.681,0.061,1.159,0.671,4_2_3.csv
2018-07-10T13:29:07.699887,0.758,-0.101,0.677,0.305,0.244,0.061,4_2_3.csv
2018-07-10T13:29:07.746010,0.758,-0.101,0.677,0.427,-0.061,-0.366,4_2_3.csv
2018-07-10T13:29:07.795645,0.762,-0.102,0.677,0.183,0.0,-0.244,4_2_3.csv
2018-07-10T13:29:07.839264,0.762,-0.102,0.677,0.061,0.793,0.122,4_2_3.csv
2018-07-10T13:29:07.888398,0.763,-0.105,0.678,0.183,1.22,0.244,4_2_3.csv
2018-07-10T13:29:07.944550,0.762,-0.105,0.679,-0.061,-0.061,0.366,4_2_3.csv
2018-07-10T13:29:08.000703,0.762,-0.105,0.679,0.061,-0.427,0.061,4_2_3.csv
2018-07-10T13:29:08.044821,0.763,-0.104,0.676,0.305,0.0,-0.244,4_2_3.csv
2018-07-10T13:29:08.096461,0.763,-0.104,0.676,0.671,0.976,-0.366,4_2_3.csv
2018-07-10T13:29:08.142085,0.762,-0.102,0.677,0.244,1.341,0.305,4_2_3.csv
