time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,filename
2018-07-11T13:05:35.297478,-0.385,-0.117,1.014,-0.915,0.061,-0.183,13_11_3.csv
2018-07-11T13:05:35.431340,-0.385,-0.117,1.014,0.793,0.427,0.366,13_11_3.csv
2018-07-11T13:05:35.479468,-0.385,-0.117,1.014,0.061,0.61,0.122,13_11_3.csv
2018-07-11T13:05:35.522584,-0.39,-0.122,1.013,0.183,0.366,0.183,13_11_3.csv
2018-07-11T13:05:35.570212,-0.388,-0.121,1.012,0.488,0.427,0.183,13_11_3.csv
2018-07-11T13:05:35.619344,-0.388,-0.121,1.012,-0.061,0.366,0.122,13_11_3.csv
2018-07-11T13:05:35.674495,-0.388,-0.12,1.014,0.244,0.366,0.183,13_11_3.csv
2018-07-11T13:05:35.729642,-0.387,-0.122,1.011,-0.244,0.305,0.0,13_11_3.csv
2018-07-11T13:05:35.771254,-0.387,-0.122,1.011,0.061,0.366,0.122,13_11_3.csv
2018-07-11T13:05:35.882551,-0.388,-0.122,1.013,0.549,0.488,0.305,13_11_3.csv
2018-07-11T13:05:35.974296,-0.388,-0.119,1.014,0.488,0.488,0.244,13_11_3.csv
2018-07-11T13:05:36.021923,-0.388,-0.119,1.014,0.366,0.427,0.183,13_11_3.csv
2018-07-11T13:05:36.083086,-0.387,-0.123,1.012,-0.061,0.305,0.061,13_11_3.csv
2018-07-11T13:05:36.135225,-0.391,-0.121,1.013,0.61,0.488,0.0,13_11_3.csv
2018-07-11T13:05:36.180347,-0.391,-0.121,1.013,-0.427,0.244,0.0,13_11_3.csv
2018-07-11T13:05:36.225467,-0.386,-0.122,1.012,0.61,0.244,0.244,13_11_3.csv
2018-07-11T13:05:36.292147,-0.387,-0.118,1.015,0.366,0.793,0.244,13_11_3.csv
2018-07-11T13:05:36.476602,-0.388,-0.119,1.012,0.305,0.488,0.305,13_11_3.csv
2018-07-11T13:05:36.544789,-0.386,-0.117,1.015,0.366,0.427,0.0,13_11_3.csv
2018-07-11T13:05:36.603447,-0.386,-0.117,1.015,-0.366,0.366,-0.061,13_11_3.csv
2018-07-11T13:05:36.648069,-0.389,-0.121,1.014,0.732,0.488,0.366,13_11_3.csv
2018-07-11T13:05:36.698205,-0.389,-0.117,1.012,0.305,0.427,0.244,13_11_3.csv
2018-07-11T13:05:36.744328,-0.389,-0.117,1.012,0.061,0.427,0.122,13_11_3.csv
2018-07-11T13:05:36.795464,-0.388,-0.118,1.014,0.305,0.488,0.061,13_11_3.csv
2018-07-11T13:05:36.850109,-0.388,-0.118,1.013,0.061,0.427,0.122,13_11_3.csv
2018-07-11T13:05:36.897235,-0.388,-0.118,1.013,0.244,0.427,0.122,13_11_3.csv
2018-07-11T13:05:36.951379,-0.389,-0.119,1.015,-0.061,0.427,0.122,13_11_3.csv
2018-07-11T13:05:36.992489,-0.389,-0.119,1.015,0.671,0.549,0.061,13_11_3.csv
2018-07-11T13:05:37.037609,-0.387,-0.121,1.013,-0.854,-0.061,0.0,13_11_3.csv
2018-07-11T13:05:37.084234,-0.387,-0.121,1.013,0.61,0.305,0.244,13_11_3.csv
2018-07-11T13:05:37.136874,-0.385,-0.118,1.015,0.0,0.732,0.122,13_11_3.csv
2018-07-11T13:05:37.177983,-0.39,-0.12,1.012,-0.122,0.305,0.061,13_11_3.csv
2018-07-11T13:05:37.224608,-0.39,-0.12,1.012,0.244,0.305,0.122,13_11_3.csv
2018-07-11T13:05:37.273739,-0.389,-0.12,1.013,0.366,0.488,0.183,13_11_3.csv
2018-07-11T13:05:37.320864,-0.389,-0.12,1.013,0.183,0.366,0.183,13_11_3.csv
2018-07-11T13:05:37.364982,-0.385,-0.117,1.013,0.366,0.244,0.061,13_11_3.csv
2018-07-11T13:05:37.440684,-0.387,-0.123,1.012,-0.305,0.427,0.0,13_11_3.csv
2018-07-11T13:05:37.495830,-0.39,-0.118,1.011,0.61,0.427,0.305,13_11_3.csv
2018-07-11T13:05:37.537943,-0.39,-0.118,1.011,0.122,0.305,0.183,13_11_3.csv
2018-07-11T13:05:37.589079,-0.387,-0.119,1.014,0.061,0.305,0.061,13_11_3.csv
2018-07-11T13:05:37.630690,-0.387,-0.119,1.014,0.183,0.366,0.122,13_11_3.csv
2018-07-11T13:05:37.693357,-0.388,-0.12,1.013,-0.244,0.305,-0.061,13_11_3.csv
2018-07-11T13:05:37.797635,-0.389,-0.122,1.015,-0.549,0.061,-0.061,13_11_3.csv
2018-07-11T13:05:37.850275,-0.387,-0.121,1.012,0.488,0.244,0.305,13_11_3.csv
2018-07-11T13:05:37.897401,-0.387,-0.119,1.013,-0.061,0.549,0.061,13_11_3.csv
2018-07-11T13:05:37.944025,-0.387,-0.119,1.013,-0.305,0.427,0.0,13_11_3.csv
2018-07-11T13:05:37.989647,-0.389,-0.122,1.012,0.244,0.366,0.244,13_11_3.csv
2018-07-11T13:05:38.039279,-0.389,-0.122,1.012,0.61,0.366,0.305,13_11_3.csv
2018-07-11T13:05:38.087407,-0.387,-0.12,1.013,0.122,0.427,0.122,13_11_3.csv
2018-07-11T13:05:38.131525,-0.387,-0.12,1.013,0.0,0.366,0.122,13_11_3.csv
2018-07-11T13:05:38.178149,-0.388,-0.12,1.012,0.061,0.366,0.061,13_11_3.csv
2018-07-11T13:05:38.226281,-0.388,-0.123,1.014,-0.122,0.366,0.061,13_11_3.csv
2018-07-11T13:05:38.287947,-0.388,-0.123,1.014,0.244,0.427,0.244,13_11_3.csv
2018-07-11T13:05:38.338581,-0.387,-0.119,1.012,0.122,0.427,0.183,13_11_3.csv
2018-07-11T13:05:38.391723,-0.388,-0.121,1.013,-0.183,0.305,0.061,13_11_3.csv
2018-07-11T13:05:38.450380,-0.388,-0.121,1.013,0.305,0.488,0.122,13_11_3.csv
2018-07-11T13:05:38.493495,-0.387,-0.121,1.011,0.244,0.366,0.122,13_11_3.csv
2018-07-11T13:05:38.553655,-0.388,-0.121,1.014,0.122,0.305,0.122,13_11_3.csv
2018-07-11T13:05:38.600781,-0.388,-0.121,1.014,0.122,0.305,0.0,13_11_3.csv
2018-07-11T13:05:38.646404,-0.388,-0.125,1.01,-0.305,0.244,0.122,13_11_3.csv
2018-07-11T13:05:38.702554,-0.386,-0.118,1.016,0.671,0.427,0.305,13_11_3.csv
2018-07-11T13:05:38.757202,-0.386,-0.118,1.016,0.366,0.793,0.244,13_11_3.csv
2018-07-11T13:05:38.802824,-0.389,-0.121,1.013,0.0,0.427,0.183,13_11_3.csv
2018-07-11T13:05:38.854461,-0.389,-0.121,1.013,0.061,0.305,0.427,13_11_3.csv
2018-07-11T13:05:38.901085,-0.389,-0.122,1.014,0.61,0.427,0.488,13_11_3.csv
2018-07-11T13:05:38.944701,-0.387,-0.115,1.015,0.854,0.488,0.366,13_11_3.csv
2018-07-11T13:05:39.002857,-0.387,-0.115,1.015,0.183,0.427,0.061,13_11_3.csv
2018-07-11T13:05:39.055497,-0.385,-0.124,1.013,-0.366,0.366,0.0,13_11_3.csv
2018-07-11T13:05:39.161278,-0.389,-0.118,1.013,0.122,0.427,0.244,13_11_3.csv
2018-07-11T13:05:39.210911,-0.387,-0.119,1.013,0.061,0.366,0.122,13_11_3.csv
2018-07-11T13:05:39.255530,-0.387,-0.119,1.013,0.366,0.427,0.183,13_11_3.csv
2018-07-11T13:05:39.303157,-0.387,-0.118,1.014,0.183,0.427,0.122,13_11_3.csv
2018-07-11T13:05:39.373845,-0.387,-0.12,1.013,0.183,0.366,0.122,13_11_3.csv
2018-07-11T13:05:39.458571,-0.391,-0.119,1.014,0.488,0.61,0.183,13_11_3.csv
2018-07-11T13:05:39.509707,-0.385,-0.121,1.014,-0.427,0.061,0.122,13_11_3.csv
2018-07-11T13:05:39.555831,-0.385,-0.121,1.014,0.732,0.366,0.244,13_11_3.csv
2018-07-11T13:05:39.603959,-0.387,-0.119,1.013,0.0,0.61,0.305,13_11_3.csv
2018-07-11T13:05:39.648076,-0.387,-0.119,1.013,-0.244,0.549,0.183,13_11_3.csv
2018-07-11T13:05:39.704226,-0.39,-0.121,1.012,0.549,0.427,0.244,13_11_3.csv
2018-07-11T13:05:39.834573,-0.388,-0.118,1.014,0.122,0.305,0.0,13_11_3.csv
2018-07-11T13:05:39.884707,-0.388,-0.118,1.014,-0.427,0.366,-0.061,13_11_3.csv
2018-07-11T13:05:39.930832,-0.389,-0.123,1.013,0.0,0.427,0.244,13_11_3.csv
2018-07-11T13:05:39.972945,-0.389,-0.123,1.013,0.854,0.488,0.427,13_11_3.csv
2018-07-11T13:05:40.022080,-0.388,-0.116,1.014,0.427,0.549,0.305,13_11_3.csv
2018-07-11T13:05:40.075221,-0.387,-0.12,1.014,0.0,0.305,0.0,13_11_3.csv
2018-07-11T13:05:40.137392,-0.387,-0.12,1.014,0.122,0.427,0.122,13_11_3.csv
2018-07-11T13:05:40.181509,-0.388,-0.12,1.011,0.183,0.488,0.183,13_11_3.csv
2018-07-11T13:05:40.241675,-0.389,-0.121,1.013,0.183,0.305,-0.122,13_11_3.csv
2018-07-11T13:05:40.287797,-0.389,-0.121,1.013,-0.732,0.061,0.0,13_11_3.csv
2018-07-11T13:05:40.401102,-0.387,-0.12,1.014,-0.183,0.549,0.0,13_11_3.csv
2018-07-11T13:05:40.493348,-0.389,-0.122,1.012,0.305,0.427,0.305,13_11_3.csv
2018-07-11T13:05:40.552004,-0.388,-0.12,1.013,0.0,0.305,0.122,13_11_3.csv
2018-07-11T13:05:40.600634,-0.388,-0.12,1.013,0.122,0.366,0.122,13_11_3.csv
2018-07-11T13:05:40.654778,-0.386,-0.118,1.013,0.366,0.366,0.122,13_11_3.csv
2018-07-11T13:05:40.709925,-0.387,-0.124,1.013,-0.122,0.366,0.061,13_11_3.csv
2018-07-11T13:05:40.756049,-0.387,-0.124,1.013,0.488,0.427,0.244,13_11_3.csv
2018-07-11T13:05:40.808688,-0.388,-0.12,1.013,0.549,0.366,0.366,13_11_3.csv
2018-07-11T13:05:40.870353,-0.387,-0.121,1.015,-0.488,0.183,-0.061,13_11_3.csv
2018-07-11T13:05:40.932017,-0.387,-0.121,1.015,0.61,0.549,0.366,13_11_3.csv
2018-07-11T13:05:40.979142,-0.387,-0.121,1.013,0.122,0.366,0.244,13_11_3.csv
2018-07-11T13:05:41.019751,-0.387,-0.121,1.013,-0.183,0.366,0.122,13_11_3.csv
2018-07-11T13:05:41.071388,-0.388,-0.121,1.015,-0.488,0.244,-0.061,13_11_3.csv
2018-07-11T13:05:41.132553,-0.386,-0.124,1.012,0.366,0.244,0.183,13_11_3.csv
2018-07-11T13:05:41.177673,-0.386,-0.124,1.012,1.098,0.183,0.183,13_11_3.csv
2018-07-11T13:05:41.223801,-0.385,-0.121,1.016,0.488,0.427,0.061,13_11_3.csv
2018-07-11T13:05:41.272931,-0.388,-0.12,1.013,0.854,0.671,0.488,13_11_3.csv
2018-07-11T13:05:41.318056,-0.388,-0.12,1.013,0.427,0.427,0.366,13_11_3.csv
2018-07-11T13:05:41.364179,-0.387,-0.123,1.012,-0.061,0.488,0.122,13_11_3.csv
2018-07-11T13:05:41.458433,-0.388,-0.118,1.013,0.793,0.61,0.305,13_11_3.csv
2018-07-11T13:05:41.506561,-0.388,-0.118,1.013,0.0,0.427,0.122,13_11_3.csv
2018-07-11T13:05:41.552684,-0.388,-0.122,1.014,0.122,0.427,0.183,13_11_3.csv
2018-07-11T13:05:41.599810,-0.387,-0.118,1.013,0.549,0.488,0.366,13_11_3.csv
2018-07-11T13:05:41.646434,-0.387,-0.118,1.013,0.183,0.427,0.183,13_11_3.csv
2018-07-11T13:05:41.694060,-0.388,-0.12,1.012,0.061,0.427,0.061,13_11_3.csv
2018-07-11T13:05:41.776280,-0.388,-0.12,1.013,0.427,0.488,0.183,13_11_3.csv
2018-07-11T13:05:41.881563,-0.388,-0.12,1.015,0.244,0.549,0.122,13_11_3.csv
2018-07-11T13:05:41.927688,-0.389,-0.121,1.012,-0.122,0.305,0.0,13_11_3.csv
2018-07-11T13:05:41.974816,-0.389,-0.121,1.012,-0.366,0.122,0.122,13_11_3.csv
2018-07-11T13:05:42.040996,-0.383,-0.12,1.014,0.366,0.671,0.305,13_11_3.csv
2018-07-11T13:05:42.087120,-0.39,-0.12,1.012,0.244,0.732,0.244,13_11_3.csv
2018-07-11T13:05:42.137257,-0.39,-0.12,1.012,0.183,0.366,0.244,13_11_3.csv
2018-07-11T13:05:42.288662,-0.388,-0.118,1.014,0.366,0.366,0.183,13_11_3.csv
2018-07-11T13:05:42.334785,-0.386,-0.119,1.015,-0.183,0.366,0.061,13_11_3.csv
2018-07-11T13:05:42.381911,-0.386,-0.119,1.015,-0.244,0.488,0.061,13_11_3.csv
2018-07-11T13:05:42.431544,-0.39,-0.121,1.012,0.244,0.488,0.244,13_11_3.csv
2018-07-11T13:05:42.478670,-0.388,-0.118,1.012,0.305,0.549,0.183,13_11_3.csv
2018-07-11T13:05:42.534317,-0.388,-0.118,1.012,0.244,0.366,0.061,13_11_3.csv
2018-07-11T13:05:42.585955,-0.386,-0.118,1.014,0.0,0.305,0.0,13_11_3.csv
2018-07-11T13:05:42.631075,-0.386,-0.118,1.014,-0.122,0.244,-0.061,13_11_3.csv
2018-07-11T13:05:42.680206,-0.389,-0.121,1.015,0.244,0.305,-0.061,13_11_3.csv
2018-07-11T13:05:42.723823,-0.388,-0.124,1.01,-0.732,-0.061,0.061,13_11_3.csv
2018-07-11T13:05:42.787993,-0.388,-0.124,1.01,0.976,0.427,0.427,13_11_3.csv
2018-07-11T13:05:42.846650,-0.386,-0.117,1.015,-0.244,0.549,0.061,13_11_3.csv
2018-07-11T13:05:42.898288,-0.389,-0.122,1.011,-0.061,0.244,0.061,13_11_3.csv
2018-07-11T13:05:42.951429,-0.389,-0.122,1.011,0.244,0.305,0.183,13_11_3.csv
2018-07-11T13:05:42.995045,-0.388,-0.121,1.013,0.427,0.488,0.183,13_11_3.csv
2018-07-11T13:05:43.051699,-0.387,-0.119,1.014,0.366,0.366,0.183,13_11_3.csv
2018-07-11T13:05:43.099828,-0.387,-0.119,1.014,0.122,0.305,0.122,13_11_3.csv
2018-07-11T13:05:43.222159,-0.387,-0.121,1.012,0.366,0.427,0.244,13_11_3.csv
2018-07-11T13:05:43.286332,-0.388,-0.121,1.014,0.122,0.427,0.122,13_11_3.csv
2018-07-11T13:05:43.335469,-0.388,-0.121,1.014,0.061,0.183,0.183,13_11_3.csv
2018-07-11T13:05:43.401645,-0.387,-0.123,1.013,0.061,0.366,0.183,13_11_3.csv
2018-07-11T13:05:43.473840,-0.387,-0.123,1.013,0.0,0.305,-0.244,13_11_3.csv
2018-07-11T13:05:43.542021,-0.385,-0.123,1.012,0.732,0.427,0.305,13_11_3.csv
2018-07-11T13:05:43.595664,-0.385,-0.123,1.012,0.549,0.488,0.366,13_11_3.csv
2018-07-11T13:05:43.654822,-0.388,-0.118,1.015,-0.122,0.488,0.183,13_11_3.csv
