time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,filename
2018-07-11T11:04:31.827483,-0.996,-0.304,0.04,-13.415,-4.695,0.0,14_7_3.csv
2018-07-11T11:04:31.876113,-0.996,-0.304,0.04,-15.427,-6.829,1.646,14_7_3.csv
2018-07-11T11:04:31.926246,-0.987,-0.306,0.053,-15.183,-6.768,5.061,14_7_3.csv
2018-07-11T11:04:31.967356,-0.987,-0.306,0.053,-11.89,-6.037,8.963,14_7_3.csv
2018-07-11T11:04:32.015484,-1.0,-0.315,0.092,-8.78,-8.659,9.939,14_7_3.csv
2018-07-11T11:04:32.071634,-1.001,-0.312,0.088,-17.927,-15.427,-0.122,14_7_3.csv
2018-07-11T11:04:32.126781,-1.001,-0.312,0.088,-15.122,-13.659,-3.72,14_7_3.csv
2018-07-11T11:04:32.168392,-0.998,-0.284,0.08,-13.902,-13.11,-4.024,14_7_3.csv
2018-07-11T11:04:32.278686,-0.985,-0.306,0.093,-21.341,-7.317,2.561,14_7_3.csv
2018-07-11T11:04:32.325811,-0.978,-0.35,0.121,-17.988,-4.329,3.415,14_7_3.csv
2018-07-11T11:04:32.374441,-0.978,-0.35,0.121,-14.207,0.915,3.72,14_7_3.csv
2018-07-11T11:04:32.427582,-0.992,-0.354,0.109,1.22,5.0,5.488,14_7_3.csv
2018-07-11T11:04:32.481727,-0.987,-0.314,0.077,13.354,1.707,2.927,14_7_3.csv
2018-07-11T11:04:32.531860,-0.987,-0.314,0.077,16.22,0.976,3.78,14_7_3.csv
2018-07-11T11:04:32.580991,-0.966,-0.291,0.08,23.659,2.622,5.671,14_7_3.csv
2018-07-11T11:04:32.624106,-0.966,-0.291,0.08,30.976,3.293,7.134,14_7_3.csv
2018-07-11T11:04:32.684768,-0.978,-0.27,0.091,16.159,5.366,4.817,14_7_3.csv
2018-07-11T11:04:32.748939,-0.999,-0.272,0.07,8.537,3.841,1.89,14_7_3.csv
2018-07-11T11:04:32.794561,-0.999,-0.272,0.07,6.707,1.89,-2.256,14_7_3.csv
2018-07-11T11:04:32.840182,-0.99,-0.249,0.077,-1.463,0.061,-4.573,14_7_3.csv
2018-07-11T11:04:32.888310,-0.987,-0.274,0.12,-8.598,-0.061,-0.915,14_7_3.csv
2018-07-11T11:04:32.934433,-0.987,-0.274,0.12,-14.512,0.061,0.244,14_7_3.csv
2018-07-11T11:04:32.982060,-0.999,-0.326,0.108,-12.622,0.427,-0.732,14_7_3.csv
2018-07-11T11:04:33.034701,-0.999,-0.326,0.108,-3.476,1.341,-1.768,14_7_3.csv
2018-07-11T11:04:33.094861,-0.993,-0.297,0.082,6.159,1.402,-1.951,14_7_3.csv
2018-07-11T11:04:33.141986,-0.997,-0.275,0.078,4.207,1.524,-0.915,14_7_3.csv
2018-07-11T11:04:33.186104,-0.997,-0.275,0.078,2.5,2.317,0.122,14_7_3.csv
2018-07-11T11:04:33.232728,-0.999,-0.283,0.101,1.89,2.195,0.366,14_7_3.csv
2018-07-11T11:04:33.284366,-0.996,-0.295,0.093,-2.5,0.732,-0.732,14_7_3.csv
2018-07-11T11:04:33.357561,-0.996,-0.295,0.093,-1.646,1.22,-0.122,14_7_3.csv
2018-07-11T11:04:33.403183,-0.995,-0.292,0.086,1.585,-0.488,-0.61,14_7_3.csv
2018-07-11T11:04:33.451311,-0.996,-0.273,0.089,-0.793,-0.854,-0.549,14_7_3.csv
2018-07-11T11:04:33.520495,-0.992,-0.288,0.088,-6.098,-0.488,0.183,14_7_3.csv
2018-07-11T11:04:33.638309,-0.99,-0.311,0.092,-6.768,-0.305,0.0,14_7_3.csv
2018-07-11T11:04:33.683931,-0.991,-0.305,0.094,-4.39,-0.976,-1.037,14_7_3.csv
2018-07-11T11:04:33.751612,-0.991,-0.305,0.094,-2.683,-0.366,-0.854,14_7_3.csv
2018-07-11T11:04:33.812273,-0.991,-0.295,0.088,-1.768,0.488,-0.488,14_7_3.csv
2018-07-11T11:04:33.856892,-0.992,-0.295,0.077,-0.488,1.22,0.305,14_7_3.csv
2018-07-11T11:04:33.921063,-0.997,-0.292,0.095,4.207,2.378,1.707,14_7_3.csv
2018-07-11T11:04:33.966183,-0.997,-0.292,0.095,4.878,1.89,1.159,14_7_3.csv
2018-07-11T11:04:34.019325,-1.01,-0.286,0.089,2.5,1.098,0.915,14_7_3.csv
