time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,filename
2018-07-04T12:11:29.166668,-0.785,-0.235,0.324,43.902,-16.402,-35.305,1_6_2.csv
2018-07-04T12:11:29.229839,-0.912,-0.114,0.308,7.012,-8.293,-3.72,1_6_2.csv
2018-07-04T12:11:29.285991,-0.998,-0.24,0.259,-84.939,0.671,92.012,1_6_2.csv
2018-07-04T12:11:29.332116,-0.998,-0.24,0.259,-110.0,10.122,127.5,1_6_2.csv
2018-07-04T12:11:29.380246,-0.976,-0.332,0.295,-108.598,22.134,140.183,1_6_2.csv
2018-07-04T12:11:29.427876,-0.976,-0.332,0.295,-82.256,42.439,144.329,1_6_2.csv
2018-07-04T12:11:29.476006,-1.075,-0.359,0.281,-45.549,42.439,137.988,1_6_2.csv
2018-07-04T12:11:29.581792,-1.035,-0.323,0.234,-109.756,12.622,64.39,1_6_2.csv
2018-07-04T12:11:29.635939,-0.931,-0.407,0.262,-123.781,6.768,43.72,1_6_2.csv
2018-07-04T12:11:29.683067,-0.931,-0.407,0.262,-117.866,9.024,30.488,1_6_2.csv
2018-07-04T12:11:29.728189,-0.867,-0.438,0.306,-77.439,15.488,4.695,1_6_2.csv
2018-07-04T12:11:29.768799,-0.929,-0.503,0.429,-56.402,31.951,4.756,1_6_2.csv
2018-07-04T12:11:29.818434,-0.929,-0.503,0.429,-9.512,48.171,15.366,1_6_2.csv
2018-07-04T12:11:29.884613,-1.23,-0.507,0.56,42.561,51.707,16.037,1_6_2.csv
2018-07-04T12:11:29.927229,-1.26,-0.25,0.312,61.341,0.244,-26.646,1_6_2.csv
2018-07-04T12:11:30.012460,-1.26,-0.25,0.312,-3.293,-78.841,-114.878,1_6_2.csv
2018-07-04T12:11:30.070618,-1.26,-0.25,0.312,-6.22,-94.024,-128.963,1_6_2.csv
2018-07-04T12:11:30.114235,-1.251,-0.309,0.195,1.951,-112.012,-115.122,1_6_2.csv
2018-07-04T12:11:30.161865,-1.251,-0.309,0.195,-12.073,-125.671,-104.817,1_6_2.csv
2018-07-04T12:11:30.217516,-0.954,-0.235,0.18,-29.207,-86.89,-115.915,1_6_2.csv
2018-07-04T12:11:30.271161,-0.785,-0.239,0.115,-3.354,-67.012,-107.256,1_6_2.csv
2018-07-04T12:11:30.318790,-0.785,-0.239,0.115,28.171,-53.476,-82.744,1_6_2.csv
2018-07-04T12:11:30.366921,-0.613,-0.103,0.167,23.537,-45.915,-51.098,1_6_2.csv
2018-07-04T12:11:30.412043,-0.627,-0.134,0.183,-50.671,-8.537,34.268,1_6_2.csv
2018-07-04T12:11:30.461678,-0.627,-0.134,0.183,-64.939,16.646,96.768,1_6_2.csv
2018-07-04T12:11:30.511312,-1.199,-0.263,0.13,-72.256,44.573,175.854,1_6_2.csv
2018-07-04T12:11:30.555933,-1.199,-0.263,0.13,-113.72,86.707,267.378,1_6_2.csv
2018-07-04T12:11:30.598048,-1.726,-0.883,0.546,-115.61,95.488,323.659,1_6_2.csv
2018-07-04T12:11:30.649186,-1.726,-0.883,0.546,36.707,45.732,279.329,1_6_2.csv
2018-07-04T12:11:30.692804,-1.263,-0.117,0.23,113.049,-0.549,-1.28,1_6_2.csv
2018-07-04T12:11:30.739932,-1.097,0.123,0.044,-180.0,-71.951,-66.585,1_6_2.csv
2018-07-04T12:11:30.815679,-0.638,-0.519,-0.135,-508.171,-155.488,-86.22,1_6_2.csv
2018-07-04T12:11:30.880354,-0.638,-0.519,-0.135,-407.561,-134.695,-58.841,1_6_2.csv
2018-07-04T12:11:30.927983,-0.365,-0.462,-0.013,-221.585,-94.695,-17.012,1_6_2.csv
2018-07-04T12:11:30.976114,-0.702,-0.3,0.156,-19.024,-5.549,93.476,1_6_2.csv
2018-07-04T12:11:31.037780,-0.702,-0.3,0.156,-17.195,32.256,148.354,1_6_2.csv
2018-07-04T12:11:31.086412,-1.262,-0.522,0.328,-44.268,65.366,188.049,1_6_2.csv
2018-07-04T12:11:31.143066,-1.47,-0.841,0.441,37.012,72.805,158.537,1_6_2.csv
2018-07-04T12:11:31.192700,-1.47,-0.841,0.441,117.012,58.415,74.512,1_6_2.csv
2018-07-04T12:11:31.238825,-1.229,-0.235,0.462,116.89,14.146,-28.354,1_6_2.csv
2018-07-04T12:11:31.288460,-1.229,-0.235,0.462,7.866,-23.659,-102.5,1_6_2.csv
2018-07-04T12:11:31.379707,-1.186,-0.394,0.22,13.659,-84.39,-102.134,1_6_2.csv
2018-07-04T12:11:31.428339,-1.186,-0.394,0.22,21.768,-83.598,-118.476,1_6_2.csv
2018-07-04T12:11:31.496524,-1.099,-0.195,0.171,-27.927,-73.476,-162.317,1_6_2.csv
2018-07-04T12:11:31.538638,-0.87,-0.257,0.097,-17.134,-63.598,-158.598,1_6_2.csv
2018-07-04T12:11:31.583259,-0.87,-0.257,0.097,10.427,-52.927,-135.0,1_6_2.csv
2018-07-04T12:11:31.633395,-0.681,-0.162,0.146,18.171,-40.427,-94.146,1_6_2.csv
2018-07-04T12:11:31.677013,-0.681,-0.162,0.146,1.951,-23.841,-36.585,1_6_2.csv
2018-07-04T12:11:31.724642,-0.707,-0.169,0.222,-26.951,-1.402,32.805,1_6_2.csv
2018-07-04T12:11:31.793393,-1.229,-0.334,0.305,-41.89,54.329,192.195,1_6_2.csv
2018-07-04T12:11:31.850047,-1.229,-0.334,0.305,-32.683,87.561,258.902,1_6_2.csv
2018-07-04T12:11:31.896674,-1.4,-0.444,0.465,5.305,69.878,272.927,1_6_2.csv
2018-07-04T12:11:31.944302,-1.191,-0.23,0.256,16.463,29.756,134.207,1_6_2.csv
2018-07-04T12:11:31.988422,-1.191,-0.23,0.256,-24.146,-7.195,47.256,1_6_2.csv
2018-07-04T12:11:32.037054,-0.913,-0.271,0.165,-116.22,-41.463,-8.841,1_6_2.csv
2018-07-04T12:11:32.090198,-0.913,-0.271,0.165,-196.342,-55.061,-37.927,1_6_2.csv
2018-07-04T12:11:32.145015,-0.734,-0.516,0.119,-147.439,-35.0,-34.146,1_6_2.csv
2018-07-04T12:11:32.193647,-0.712,-0.373,0.205,-69.573,-8.171,-24.878,1_6_2.csv
2018-07-04T12:11:32.241795,-0.712,-0.373,0.205,-21.341,13.171,-21.646,1_6_2.csv
2018-07-04T12:11:32.301458,-0.879,-0.316,0.333,8.049,45.427,-1.098,1_6_2.csv
2018-07-04T12:11:32.354101,-1.168,-0.395,0.542,33.841,64.939,21.951,1_6_2.csv
2018-07-04T12:11:32.403736,-1.168,-0.395,0.542,61.341,67.439,39.695,1_6_2.csv
2018-07-04T12:11:32.459888,-1.372,-0.42,0.556,72.805,52.256,46.463,1_6_2.csv
2018-07-04T12:11:32.505010,-1.185,-0.271,0.341,58.598,-34.146,-14.878,1_6_2.csv
2018-07-04T12:11:32.553141,-1.185,-0.271,0.341,40.244,-49.207,-56.341,1_6_2.csv
2018-07-04T12:11:32.599265,-1.12,-0.338,0.227,34.634,-70.0,-69.085,1_6_2.csv
2018-07-04T12:11:32.646393,-1.12,-0.338,0.227,12.012,-95.366,-69.268,1_6_2.csv
2018-07-04T12:11:32.731123,-0.902,-0.301,0.19,-38.049,-72.439,-89.695,1_6_2.csv
2018-07-04T12:11:32.785270,-0.851,-0.32,0.062,-5.244,-48.293,-78.659,1_6_2.csv
2018-07-04T12:11:32.833400,-0.815,-0.265,0.087,13.293,-41.402,-60.915,1_6_2.csv
2018-07-04T12:11:32.881531,-0.815,-0.265,0.087,7.988,-31.707,-44.695,1_6_2.csv
2018-07-04T12:11:32.927655,-0.882,-0.217,0.186,-17.195,-15.061,-23.11,1_6_2.csv
2018-07-04T12:11:32.973892,-0.882,-0.217,0.186,-36.463,2.683,7.744,1_6_2.csv
2018-07-04T12:11:33.028039,-0.998,-0.258,0.317,-55.732,49.634,100.549,1_6_2.csv
2018-07-04T12:11:33.068649,-1.088,-0.434,0.519,-47.744,65.244,145.122,1_6_2.csv
2018-07-04T12:11:33.114272,-1.088,-0.434,0.519,22.256,53.476,157.317,1_6_2.csv
2018-07-04T12:11:33.164977,-1.057,-0.326,0.436,78.049,53.232,135.488,1_6_2.csv
2018-07-04T12:11:33.208179,-1.057,-0.326,0.436,90.793,41.585,90.488,1_6_2.csv
2018-07-04T12:11:33.254804,-1.014,-0.09,0.292,46.524,1.159,40.671,1_6_2.csv
2018-07-04T12:11:33.312034,-0.818,-0.227,0.281,-140.915,-31.951,-32.073,1_6_2.csv
2018-07-04T12:11:33.349636,-0.818,-0.227,0.281,-174.695,-32.988,-44.695,1_6_2.csv
2018-07-04T12:11:33.396262,-0.683,-0.391,0.259,-157.988,-27.866,-31.22,1_6_2.csv
2018-07-04T12:11:33.444894,-0.683,-0.391,0.259,-112.317,-11.037,-5.854,1_6_2.csv
2018-07-04T12:11:33.488512,-0.751,-0.372,0.311,-60.915,12.378,16.463,1_6_2.csv
