time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,filename
2018-07-10T10:53:44.227511,-1.032,-0.304,0.227,14.451,-0.61,-0.305,11_9_2.csv
2018-07-10T10:53:44.276642,-1.032,-0.304,0.227,14.451,-0.61,-0.305,11_9_2.csv
2018-07-10T10:53:44.322266,-1.022,-0.295,0.211,11.89,-6.463,-7.744,11_9_2.csv
2018-07-10T10:53:44.392956,-1.014,-0.273,0.195,16.037,-15.244,-17.683,11_9_2.csv
2018-07-10T10:53:44.444592,-1.014,-0.273,0.195,13.902,-18.963,-21.463,11_9_2.csv
2018-07-10T10:53:44.507761,-1.01,-0.257,0.18,5.305,-23.171,-24.268,11_9_2.csv
2018-07-10T10:53:44.569927,-1.032,-0.226,0.151,4.512,-22.5,-22.866,11_9_2.csv
2018-07-10T10:53:44.617555,-1.021,-0.147,0.081,-10.671,-24.634,-16.829,11_9_2.csv
2018-07-10T10:53:44.669192,-1.021,-0.147,0.081,-23.902,-25.671,-14.817,11_9_2.csv
2018-07-10T10:53:44.714814,-0.947,-0.087,-0.012,-46.646,-18.354,-12.012,11_9_2.csv
2018-07-10T10:53:44.765449,-0.947,-0.087,-0.012,-75.183,-6.646,-4.878,11_9_2.csv
2018-07-10T10:53:44.812074,-0.928,-0.196,-0.02,-71.159,30.488,40.366,11_9_2.csv
2018-07-10T10:53:44.867723,-0.994,-0.262,-0.027,-45.366,47.134,62.439,11_9_2.csv
2018-07-10T10:53:44.912345,-0.994,-0.262,-0.027,-32.134,61.89,74.085,11_9_2.csv
2018-07-10T10:53:44.961476,-1.085,-0.311,0.012,-32.012,71.159,77.012,11_9_2.csv
2018-07-10T10:53:45.007605,-1.085,-0.311,0.012,-24.573,71.768,77.073,11_9_2.csv
2018-07-10T10:53:45.053728,-1.122,-0.31,0.048,13.537,61.28,69.329,11_9_2.csv
2018-07-10T10:53:45.106875,-1.014,-0.101,-0.049,-0.793,38.598,41.768,11_9_2.csv
2018-07-10T10:53:45.168038,-1.014,-0.101,-0.049,-30.305,29.939,9.512,11_9_2.csv
2018-07-10T10:53:45.214166,-0.853,0.031,-0.082,-51.829,26.098,6.646,11_9_2.csv
2018-07-10T10:53:45.263298,-0.781,0.157,-0.017,-26.829,27.744,25.793,11_9_2.csv
2018-07-10T10:53:45.323463,-0.781,0.157,-0.017,-2.073,32.622,42.805,11_9_2.csv
2018-07-10T10:53:45.369586,-0.826,0.198,-0.038,-8.537,35.915,60.366,11_9_2.csv
2018-07-10T10:53:45.427746,-0.813,0.1,-0.108,-18.415,4.146,70.61,11_9_2.csv
2018-07-10T10:53:45.476879,-0.813,0.1,-0.108,-34.451,1.707,56.829,11_9_2.csv
2018-07-10T10:53:45.522002,-0.898,-0.021,-0.109,-12.378,3.598,55.61,11_9_2.csv
2018-07-10T10:53:45.570131,-0.898,-0.021,-0.109,28.902,-1.037,53.354,11_9_2.csv
2018-07-10T10:53:45.616259,-1.04,0.157,-0.228,-18.232,-50.61,-1.768,11_9_2.csv
2018-07-10T10:53:45.663385,-1.064,0.188,-0.233,-35.671,-45.244,-20.488,11_9_2.csv
2018-07-10T10:53:45.856911,-1.116,0.393,-0.239,-6.524,-28.293,-37.256,11_9_2.csv
