time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,filename
2018-07-10T13:45:05.040849,0.917,-0.388,-0.092,92.927,-1.524,-31.22,4_10_1.csv
2018-07-10T13:45:05.085973,0.923,-0.232,-0.034,99.207,-5.366,-22.927,4_10_1.csv
2018-07-10T13:45:05.135104,0.923,-0.232,-0.034,65.732,-5.793,-4.146,4_10_1.csv
2018-07-10T13:45:05.181233,0.939,-0.209,-0.007,23.963,-4.146,11.829,4_10_1.csv
2018-07-10T13:45:05.241394,0.932,-0.257,-0.01,-12.317,-0.976,21.524,4_10_1.csv
2018-07-10T13:45:05.300307,0.932,-0.257,-0.01,4.146,-6.098,15.793,4_10_1.csv
2018-07-10T13:45:05.352447,0.967,-0.227,0.018,18.232,-3.78,-6.28,4_10_1.csv
2018-07-10T13:45:05.399575,0.931,-0.248,0.014,4.756,1.768,-10.305,4_10_1.csv
2018-07-10T13:45:05.447702,0.931,-0.248,0.014,3.171,1.585,-6.768,4_10_1.csv
2018-07-10T13:45:05.493830,0.902,-0.255,-0.034,0.427,2.561,-2.988,4_10_1.csv
2018-07-10T13:45:05.552490,0.9,-0.245,-0.049,-5.488,-4.817,-7.561,4_10_1.csv
2018-07-10T13:45:05.614156,0.9,-0.245,-0.049,4.207,-16.585,-14.207,4_10_1.csv
2018-07-10T13:45:05.665796,0.757,-0.211,0.089,3.78,-15.0,-8.171,4_10_1.csv
2018-07-10T13:45:05.716933,0.769,-0.255,0.021,-4.39,23.537,21.768,4_10_1.csv
2018-07-10T13:45:05.764057,0.769,-0.255,0.021,12.134,-12.073,0.549,4_10_1.csv
2018-07-10T13:45:05.869840,1.444,-0.143,0.05,-148.72,18.537,37.866,4_10_1.csv
2018-07-10T13:45:05.936018,1.444,-0.143,0.05,-294.939,8.598,81.098,4_10_1.csv
2018-07-10T13:45:05.989659,0.028,-0.427,-0.164,-70.305,53.902,-163.659,4_10_1.csv
2018-07-10T13:45:06.042801,-0.165,-0.16,0.122,119.268,59.146,-157.195,4_10_1.csv
2018-07-10T13:45:06.090427,-0.165,-0.16,0.122,105.549,14.146,-12.927,4_10_1.csv
2018-07-10T13:45:06.139560,0.379,-0.095,0.057,3.171,-59.695,27.012,4_10_1.csv
2018-07-10T13:45:06.181673,0.379,-0.095,0.057,7.683,0.366,82.988,4_10_1.csv
2018-07-10T13:45:06.242841,2.375,-0.175,-0.378,48.72,-7.683,26.402,4_10_1.csv
2018-07-10T13:45:06.304509,2.283,-0.334,-0.179,-125.793,-11.463,54.39,4_10_1.csv
2018-07-10T13:45:06.353142,-0.027,-0.531,-0.101,-20.244,53.902,-17.439,4_10_1.csv
2018-07-10T13:45:06.399768,-0.027,-0.531,-0.101,190.183,92.805,-77.866,4_10_1.csv
2018-07-10T13:45:06.447397,-0.509,0.071,-0.073,126.524,104.817,-38.354,4_10_1.csv
2018-07-10T13:45:06.504552,-0.509,0.071,-0.073,15.549,-126.829,-23.293,4_10_1.csv
2018-07-10T13:45:06.573739,0.621,-0.246,0.041,123.537,50.0,3.354,4_10_1.csv
2018-07-10T13:45:06.624879,2.157,-0.007,-0.211,143.293,28.476,2.317,4_10_1.csv
2018-07-10T13:45:06.681028,2.357,0.055,-0.063,-96.829,-26.463,86.402,4_10_1.csv
2018-07-10T13:45:06.727656,2.357,0.055,-0.063,-335.732,-53.78,101.281,4_10_1.csv
2018-07-10T13:45:06.775784,0.253,-0.871,-0.171,-247.866,76.463,36.646,4_10_1.csv
2018-07-10T13:45:06.822910,0.253,-0.871,-0.171,155.61,143.659,-118.171,4_10_1.csv
2018-07-10T13:45:06.881065,-0.716,-0.092,-0.212,119.207,-90.671,-42.622,4_10_1.csv
2018-07-10T13:45:06.936715,0.613,-0.192,-0.151,18.72,-195.427,-5.427,4_10_1.csv
2018-07-10T13:45:06.994371,1.892,0.094,-0.033,198.354,24.146,-5.366,4_10_1.csv
2018-07-10T13:45:07.039708,1.892,0.094,-0.033,157.317,-12.5,30.671,4_10_1.csv
2018-07-10T13:45:07.088839,2.464,0.401,-0.229,-77.195,-17.561,67.073,4_10_1.csv
2018-07-10T13:45:07.134967,2.464,0.401,-0.229,-433.049,-37.561,75.976,4_10_1.csv
2018-07-10T13:45:07.219954,0.599,-0.948,-0.377,180.122,54.268,-58.72,4_10_1.csv
2018-07-10T13:45:07.285127,-0.448,-0.017,-0.071,-50.732,-35.366,-39.39,4_10_1.csv
2018-07-10T13:45:07.338772,0.316,-0.086,0.152,-37.561,-83.11,-17.195,4_10_1.csv
2018-07-10T13:45:07.384895,0.316,-0.086,0.152,79.695,54.878,4.695,4_10_1.csv
2018-07-10T13:45:07.432522,1.207,-0.083,0.079,1.037,8.354,26.402,4_10_1.csv
2018-07-10T13:45:07.477642,2.767,-0.216,-0.551,-35.061,-33.415,53.171,4_10_1.csv
2018-07-10T13:45:07.543818,2.767,-0.216,-0.551,-91.951,30.549,52.378,4_10_1.csv
2018-07-10T13:45:07.593450,1.062,-0.722,-0.111,-171.159,12.073,52.805,4_10_1.csv
2018-07-10T13:45:07.665144,-0.705,-0.012,-0.123,190.0,98.902,-40.793,4_10_1.csv
2018-07-10T13:45:07.711267,-0.705,-0.012,-0.123,170.61,69.39,18.476,4_10_1.csv
2018-07-10T13:45:07.759401,0.293,0.068,0.086,97.561,-43.963,-60.0,4_10_1.csv
2018-07-10T13:45:07.807529,1.183,-0.05,0.047,97.256,91.585,46.524,4_10_1.csv
2018-07-10T13:45:07.871705,1.183,-0.05,0.047,25.488,-22.317,4.207,4_10_1.csv
2018-07-10T13:45:07.923846,2.742,-0.296,-0.306,-170.244,21.098,54.024,4_10_1.csv
2018-07-10T13:45:07.977993,1.363,-0.816,-0.093,-146.342,6.22,50.671,4_10_1.csv
2018-07-10T13:45:08.024118,1.363,-0.816,-0.093,60.549,35.366,6.646,4_10_1.csv
2018-07-10T13:45:08.073251,-0.608,0.206,-0.03,189.024,46.402,-5.61,4_10_1.csv
2018-07-10T13:45:08.118875,-0.608,0.206,-0.03,74.146,126.342,15.366,4_10_1.csv
2018-07-10T13:45:08.181544,0.066,0.046,-0.076,-68.11,-152.805,-35.488,4_10_1.csv
2018-07-10T13:45:08.234691,0.986,-0.298,0.276,2.317,115.244,-4.817,4_10_1.csv
2018-07-10T13:45:08.294851,2.694,-0.285,-0.424,-33.537,-36.037,19.085,4_10_1.csv
2018-07-10T13:45:08.340978,2.694,-0.285,-0.424,-127.683,28.415,38.354,4_10_1.csv
2018-07-10T13:45:08.385096,1.507,-0.747,-0.115,-174.817,-5.915,41.707,4_10_1.csv
2018-07-10T13:45:08.433228,1.507,-0.747,-0.115,-53.171,16.22,23.476,4_10_1.csv
2018-07-10T13:45:08.491383,-0.481,-0.154,-0.003,227.683,95.427,3.902,4_10_1.csv
2018-07-10T13:45:08.589649,-0.12,0.208,-0.111,-72.5,-171.951,-16.098,4_10_1.csv
2018-07-10T13:45:08.635273,0.893,-0.173,0.089,116.524,43.902,-28.598,4_10_1.csv
2018-07-10T13:45:08.690921,2.787,-0.079,-0.011,13.11,6.524,-1.159,4_10_1.csv
2018-07-10T13:45:08.748074,2.787,-0.079,-0.011,-242.073,21.89,61.951,4_10_1.csv
2018-07-10T13:45:08.790186,1.709,-0.853,-0.16,-277.134,34.878,40.061,4_10_1.csv
2018-07-10T13:45:08.838815,1.709,-0.853,-0.16,-78.11,18.354,29.756,4_10_1.csv
2018-07-10T13:45:08.883434,-0.42,-0.295,-0.098,233.354,75.732,-43.232,4_10_1.csv
2018-07-10T13:45:08.934069,-0.201,0.149,0.033,58.293,-26.951,-6.951,4_10_1.csv
2018-07-10T13:45:08.978187,-0.201,0.149,0.033,-65.61,-146.829,-5.488,4_10_1.csv
2018-07-10T13:45:09.029824,0.749,-0.268,-0.151,-33.354,-2.256,8.78,4_10_1.csv
2018-07-10T13:45:09.073441,0.749,-0.268,-0.151,29.756,-2.195,16.159,4_10_1.csv
2018-07-10T13:45:09.118561,2.541,-0.216,0.042,69.024,25.0,27.134,4_10_1.csv
2018-07-10T13:45:09.275293,-0.355,-0.207,-0.197,109.634,78.598,-45.183,4_10_1.csv
2018-07-10T13:45:09.328435,-0.225,0.151,0.075,110.427,-21.098,27.683,4_10_1.csv
2018-07-10T13:45:09.390606,-0.225,0.151,0.075,-16.951,-65.244,-41.22,4_10_1.csv
2018-07-10T13:45:09.442246,0.609,-0.24,0.135,-29.634,-72.622,-57.073,4_10_1.csv
2018-07-10T13:45:09.492883,2.519,-0.439,0.112,102.805,21.098,43.598,4_10_1.csv
2018-07-10T13:45:09.541015,2.519,-0.439,0.112,9.39,47.988,43.72,4_10_1.csv
2018-07-10T13:45:09.589146,2.049,-0.618,0.18,-254.207,89.817,62.805,4_10_1.csv
2018-07-10T13:45:09.634266,2.049,-0.618,0.18,-251.89,35.732,29.39,4_10_1.csv
2018-07-10T13:45:09.696436,-0.047,-0.526,-0.073,135.061,19.817,-50.366,4_10_1.csv
2018-07-10T13:45:09.753089,-0.384,0.085,0.118,150.488,13.293,19.512,4_10_1.csv
2018-07-10T13:45:09.808740,0.291,-0.231,0.11,-4.939,-42.866,-27.866,4_10_1.csv
2018-07-10T13:45:09.855367,0.291,-0.231,0.11,14.451,-30.61,-46.28,4_10_1.csv
2018-07-10T13:45:09.944103,2.006,-0.41,-0.464,130.488,-51.402,-10.366,4_10_1.csv
2018-07-10T13:45:10.005266,2.479,-0.018,0.309,-55.366,184.573,86.646,4_10_1.csv
2018-07-10T13:45:10.055901,0.644,-0.685,0.375,-269.451,-225.61,-16.037,4_10_1.csv
2018-07-10T13:45:10.103528,0.644,-0.685,0.375,-33.11,103.232,-34.085,4_10_1.csv
2018-07-10T13:45:10.151155,-0.571,-0.071,-0.265,86.585,247.073,-41.098,4_10_1.csv
2018-07-10T13:45:10.197779,-0.571,-0.071,-0.265,87.683,30.305,29.207,4_10_1.csv
2018-07-10T13:45:10.256937,0.115,-0.033,0.005,47.744,-1.707,-17.256,4_10_1.csv
2018-07-10T13:45:10.319102,1.304,-0.455,-0.055,91.037,-92.988,-47.805,4_10_1.csv
2018-07-10T13:45:10.385780,2.982,-0.046,-0.177,76.524,-0.183,-7.866,4_10_1.csv
2018-07-10T13:45:10.430901,2.982,-0.046,-0.177,-142.683,123.354,57.622,4_10_1.csv
2018-07-10T13:45:10.479029,1.023,-0.491,0.58,-292.622,-82.866,84.939,4_10_1.csv
2018-07-10T13:45:10.523647,1.023,-0.491,0.58,-173.415,-57.317,37.378,4_10_1.csv
2018-07-10T13:45:10.586816,-0.67,-0.145,-0.09,49.939,198.171,-48.659,4_10_1.csv
2018-07-10T13:45:10.645472,0.006,-0.048,-0.103,-65.427,-30.122,3.415,4_10_1.csv
2018-07-10T13:45:10.697110,1.289,-0.519,0.024,-15.915,75.183,-20.976,4_10_1.csv
2018-07-10T13:45:10.744236,1.289,-0.519,0.024,53.598,-28.72,-29.939,4_10_1.csv
2018-07-10T13:45:10.792364,2.792,-0.015,-0.232,74.207,-66.707,61.89,4_10_1.csv
2018-07-10T13:45:10.856535,1.358,-0.296,0.383,-82.195,-4.573,58.598,4_10_1.csv
2018-07-10T13:45:10.927725,1.358,-0.296,0.383,-345.305,-32.378,-170.732,4_10_1.csv
2018-07-10T13:45:10.990893,-0.132,-1.036,-0.002,107.073,172.378,-1.341,4_10_1.csv
2018-07-10T13:45:11.060579,-0.123,-0.065,-0.227,123.293,-41.098,-12.805,4_10_1.csv
2018-07-10T13:45:11.105699,0.618,-0.147,0.014,98.232,-14.268,16.037,4_10_1.csv
2018-07-10T13:45:11.150318,0.618,-0.147,0.014,107.683,-56.707,35.122,4_10_1.csv
2018-07-10T13:45:11.198449,2.584,0.051,-0.298,126.951,-21.646,16.28,4_10_1.csv
2018-07-10T13:45:11.436731,-0.352,-0.112,-0.054,131.098,82.073,-3.902,4_10_1.csv
2018-07-10T13:45:11.494890,-0.352,-0.112,-0.054,86.341,-70.427,4.024,4_10_1.csv
2018-07-10T13:45:11.541013,0.676,-0.084,0.027,-3.78,48.841,-7.256,4_10_1.csv
2018-07-10T13:45:11.587142,2.343,-0.096,-0.218,-39.024,25.488,-19.573,4_10_1.csv
2018-07-10T13:45:11.636273,2.343,-0.096,-0.218,-79.878,8.72,44.207,4_10_1.csv
2018-07-10T13:45:11.681395,2.154,-0.163,0.096,-99.39,-29.024,59.146,4_10_1.csv
2018-07-10T13:45:11.740053,0.505,-0.381,0.525,-33.11,-110.61,-186.098,4_10_1.csv
2018-07-10T13:45:11.808735,0.505,-0.381,0.525,-395.244,3.72,-33.293,4_10_1.csv
2018-07-10T13:45:11.868895,-0.441,-0.928,-0.024,179.817,20.183,-1.951,4_10_1.csv
2018-07-10T13:45:11.931061,0.406,-0.053,-0.166,210.854,15.183,5.549,4_10_1.csv
2018-07-10T13:45:11.978688,0.406,-0.053,-0.166,108.049,81.22,44.512,4_10_1.csv
2018-07-10T13:45:12.025813,1.989,-0.027,-0.124,-60.854,-60.488,126.22,4_10_1.csv
2018-07-10T13:45:12.087049,2.516,-0.058,-0.067,-20.183,-107.5,143.659,4_10_1.csv
2018-07-10T13:45:12.143199,0.533,-0.548,0.671,87.622,-32.927,-82.256,4_10_1.csv
2018-07-10T13:45:12.198346,0.533,-0.548,0.671,-4.634,-70.61,-101.098,4_10_1.csv
2018-07-10T13:45:12.244468,-0.468,-0.148,0.328,133.293,36.28,76.768,4_10_1.csv
2018-07-10T13:45:12.292095,-0.468,-0.148,0.328,50.244,53.78,106.707,4_10_1.csv
2018-07-10T13:45:12.337717,0.272,-0.024,-0.076,-87.256,-53.171,-16.037,4_10_1.csv
2018-07-10T13:45:12.397879,1.69,-0.197,-0.106,203.963,90.183,-29.939,4_10_1.csv
2018-07-10T13:45:12.454031,1.69,-0.197,-0.106,178.232,50.732,-91.463,4_10_1.csv
2018-07-10T13:45:12.513191,2.478,0.139,-0.229,-440.305,-14.268,37.195,4_10_1.csv
2018-07-10T13:45:12.558313,1.018,-0.983,0.398,-184.451,-127.439,-84.085,4_10_1.csv
2018-07-10T13:45:12.607447,1.018,-0.983,0.398,-97.561,-29.207,-156.402,4_10_1.csv
2018-07-10T13:45:12.712732,0.167,0.027,-0.03,-6.28,-42.012,12.683,4_10_1.csv
2018-07-10T13:45:12.781921,0.167,0.027,-0.03,21.768,44.634,37.439,4_10_1.csv
2018-07-10T13:45:12.830049,1.306,-0.197,-0.061,1.463,34.878,5.427,4_10_1.csv
2018-07-10T13:45:12.889212,2.658,-0.149,-0.052,-8.476,10.732,45.854,4_10_1.csv
2018-07-10T13:45:12.930322,2.658,-0.149,-0.052,-4.451,-41.402,47.561,4_10_1.csv
2018-07-10T13:45:12.985473,1.183,-0.371,0.33,53.598,-48.11,-117.134,4_10_1.csv
2018-07-10T13:45:13.023575,1.183,-0.371,0.33,53.598,-48.11,-117.134,4_10_1.csv
2018-07-10T13:45:13.088754,-0.398,-0.484,0.378,-25.183,-7.439,-52.012,4_10_1.csv
2018-07-10T13:45:13.157439,0.071,-0.378,0.117,6.951,37.073,21.524,4_10_1.csv
2018-07-10T13:45:13.227127,0.964,-0.203,0.023,76.463,34.268,3.72,4_10_1.csv
2018-07-10T13:45:13.274257,2.702,0.073,-0.141,27.561,7.378,25.854,4_10_1.csv
2018-07-10T13:45:13.322386,2.702,0.073,-0.141,-77.805,3.537,74.39,4_10_1.csv
2018-07-10T13:45:13.369012,1.609,-0.183,0.237,-107.988,-10.183,61.707,4_10_1.csv
2018-07-10T13:45:13.428170,-0.328,-0.808,0.378,-99.878,-66.89,-119.939,4_10_1.csv
2018-07-10T13:45:13.491339,-0.328,-0.808,0.378,80.976,18.049,20.244,4_10_1.csv
2018-07-10T13:45:13.582582,-0.127,-0.157,0.133,5.915,-16.463,7.378,4_10_1.csv
2018-07-10T13:45:13.637227,0.734,-0.212,0.043,80.183,58.659,-6.707,4_10_1.csv
2018-07-10T13:45:13.684855,2.472,0.053,-0.144,73.598,50.244,-24.268,4_10_1.csv
2018-07-10T13:45:13.731980,2.472,0.053,-0.144,-54.939,35.61,73.415,4_10_1.csv
2018-07-10T13:45:13.800161,1.938,-0.205,0.147,-85.915,-40.61,-69.695,4_10_1.csv
2018-07-10T13:45:13.850295,0.235,-0.313,0.239,13.293,-48.171,-133.963,4_10_1.csv
2018-07-10T13:45:13.899426,0.235,-0.313,0.239,-75.732,-2.5,-89.024,4_10_1.csv
2018-07-10T13:45:13.947053,-0.195,-0.536,0.286,-213.781,-22.927,-87.012,4_10_1.csv
2018-07-10T13:45:14.035792,0.421,-0.547,-0.023,159.573,62.5,-3.293,4_10_1.csv
2018-07-10T13:45:14.087931,2.344,0.133,-0.134,171.707,114.878,-11.159,4_10_1.csv
2018-07-10T13:45:14.164139,2.205,0.006,0.247,-133.415,-19.573,186.281,4_10_1.csv
2018-07-10T13:45:14.221297,2.205,0.006,0.247,-104.085,-76.585,47.622,4_10_1.csv
2018-07-10T13:45:14.275442,0.21,-0.394,0.365,23.72,-15.305,-78.11,4_10_1.csv
2018-07-10T13:45:14.322572,-0.396,-0.296,0.247,45.854,24.329,-17.561,4_10_1.csv
2018-07-10T13:45:14.369698,-0.396,-0.296,0.247,60.732,-16.89,4.939,4_10_1.csv
2018-07-10T13:45:14.415324,0.322,-0.159,0.048,15.0,7.317,-9.573,4_10_1.csv
2018-07-10T13:45:14.475986,1.728,-0.131,-0.091,22.927,49.085,-40.061,4_10_1.csv
2018-07-10T13:45:14.533144,1.728,-0.131,-0.091,-32.134,37.439,1.646,4_10_1.csv
2018-07-10T13:45:14.587290,2.53,-0.013,-0.037,-107.256,-18.232,104.207,4_10_1.csv
2018-07-10T13:45:14.638098,0.851,-0.273,0.477,48.476,-62.5,-32.378,4_10_1.csv
2018-07-10T13:45:14.698259,0.851,-0.273,0.477,85.915,-76.707,-112.439,4_10_1.csv
2018-07-10T13:45:14.753909,-0.341,-0.618,0.498,-85.549,65.854,68.476,4_10_1.csv
2018-07-10T13:45:14.819584,0.069,-0.255,0.028,52.561,-35.915,52.439,4_10_1.csv
2018-07-10T13:45:14.869217,0.069,-0.255,0.028,73.841,27.683,35.732,4_10_1.csv
2018-07-10T13:45:14.915340,1.708,-0.021,-0.194,21.951,112.5,-19.329,4_10_1.csv
2018-07-10T13:45:14.961966,2.45,0.0,0.044,-108.659,71.585,69.451,4_10_1.csv
2018-07-10T13:45:15.020121,2.45,0.0,0.044,-115.427,-77.5,80.793,4_10_1.csv
2018-07-10T13:45:15.079281,0.982,-0.273,0.377,77.744,-27.805,-155.671,4_10_1.csv
2018-07-10T13:45:15.134929,-0.249,-0.6,0.474,-150.976,-34.085,-118.781,4_10_1.csv
2018-07-10T13:45:15.181554,-0.249,-0.6,0.474,-137.256,10.732,-25.854,4_10_1.csv
2018-07-10T13:45:15.229682,0.082,-0.425,-0.055,69.329,-19.146,-4.573,4_10_1.csv
2018-07-10T13:45:15.281320,1.081,-0.026,-0.086,118.232,78.902,-1.159,4_10_1.csv
2018-07-10T13:45:15.340477,1.081,-0.026,-0.086,23.537,76.098,9.573,4_10_1.csv
2018-07-10T13:45:15.465310,1.624,-0.296,0.354,38.841,-50.793,28.11,4_10_1.csv
2018-07-10T13:45:15.516449,1.624,-0.296,0.354,136.22,-81.037,-89.817,4_10_1.csv
2018-07-10T13:45:15.572598,0.026,-0.365,0.408,92.683,37.195,31.341,4_10_1.csv
2018-07-10T13:45:15.623739,-0.257,0.057,0.1,108.659,10.549,95.244,4_10_1.csv
2018-07-10T13:45:15.681896,0.927,-0.297,-0.095,45.793,-45.61,-18.476,4_10_1.csv
2018-07-10T13:45:15.727019,0.927,-0.297,-0.095,136.707,-25.366,-70.549,4_10_1.csv
2018-07-10T13:45:15.779160,2.328,0.076,-0.387,208.842,24.207,-78.171,4_10_1.csv
2018-07-10T13:45:15.826288,2.328,0.076,-0.387,85.427,114.939,2.012,4_10_1.csv
2018-07-10T13:45:15.888958,1.824,0.022,-0.022,-260.976,12.378,74.207,4_10_1.csv
2018-07-10T13:45:15.946614,0.097,-0.603,0.159,-196.342,-23.049,-69.329,4_10_1.csv
2018-07-10T13:45:15.994746,0.097,-0.603,0.159,-52.5,-9.756,-36.951,4_10_1.csv
2018-07-10T13:45:16.043878,-0.365,-0.329,0.175,55.976,-69.085,-16.585,4_10_1.csv
2018-07-10T13:45:16.104043,0.722,-0.187,0.089,84.024,5.549,-33.537,4_10_1.csv
2018-07-10T13:45:16.167212,2.304,-0.002,-0.067,60.732,37.256,-2.317,4_10_1.csv
2018-07-10T13:45:16.226373,2.304,-0.002,-0.067,-5.244,18.963,90.915,4_10_1.csv
2018-07-10T13:45:16.290547,1.956,-0.058,0.089,-52.805,8.049,24.39,4_10_1.csv
2018-07-10T13:45:16.336673,-0.001,-0.409,0.349,13.537,-11.768,-98.78,4_10_1.csv
2018-07-10T13:45:16.388814,-0.001,-0.409,0.349,-9.146,-27.134,-88.293,4_10_1.csv
2018-07-10T13:45:16.440957,-0.467,-0.329,0.189,-49.085,37.012,-17.378,4_10_1.csv
2018-07-10T13:45:16.499113,0.815,-0.424,-0.027,25.549,-1.037,-71.585,4_10_1.csv
2018-07-10T13:45:16.544734,0.815,-0.424,-0.027,125.793,93.476,-50.61,4_10_1.csv
2018-07-10T13:45:16.589855,2.195,0.095,-0.127,149.146,78.11,-17.622,4_10_1.csv
2018-07-10T13:45:16.638986,2.195,0.095,-0.127,38.049,43.049,134.939,4_10_1.csv
2018-07-10T13:45:16.694133,2.281,0.22,0.056,-142.927,-11.951,89.756,4_10_1.csv
2018-07-10T13:45:16.834006,-0.117,-0.426,0.397,-153.842,-64.39,-98.902,4_10_1.csv
2018-07-10T13:45:16.884641,0.3,-0.414,-0.102,-11.951,56.098,-20.0,4_10_1.csv
2018-07-10T13:45:16.932268,0.3,-0.414,-0.102,82.683,85.793,8.963,4_10_1.csv
2018-07-10T13:45:16.981900,1.504,-0.105,-0.03,81.768,63.537,22.256,4_10_1.csv
2018-07-10T13:45:17.032034,1.504,-0.105,-0.03,2.073,31.829,62.561,4_10_1.csv
2018-07-10T13:45:17.086682,2.455,-0.009,-0.028,-83.11,-37.439,135.366,4_10_1.csv
2018-07-10T13:45:17.134810,0.745,-0.322,0.252,22.134,-8.841,9.39,4_10_1.csv
2018-07-10T13:45:17.181940,0.745,-0.322,0.252,64.573,-41.098,-78.171,4_10_1.csv
2018-07-10T13:45:17.228063,-0.408,-0.369,0.306,-16.037,-35.061,-54.939,4_10_1.csv
2018-07-10T13:45:17.287225,0.162,-0.371,0.159,25.183,-45.854,-35.671,4_10_1.csv
2018-07-10T13:45:17.359921,0.162,-0.371,0.159,93.293,15.366,-6.463,4_10_1.csv
2018-07-10T13:45:17.414569,1.426,-0.217,0.05,127.744,36.524,-31.098,4_10_1.csv
2018-07-10T13:45:17.462198,2.68,0.141,-0.024,14.329,45.0,79.512,4_10_1.csv
2018-07-10T13:45:17.509827,2.68,0.141,-0.024,-185.0,42.073,136.22,4_10_1.csv
2018-07-10T13:45:17.557456,1.162,-0.381,0.23,-152.439,-8.78,31.402,4_10_1.csv
2018-07-10T13:45:17.616115,-0.373,-0.349,0.288,58.293,-24.634,-84.695,4_10_1.csv
2018-07-10T13:45:17.675278,-0.373,-0.349,0.288,-15.244,26.22,-22.134,4_10_1.csv
2018-07-10T13:45:17.727417,-0.084,-0.272,0.163,-51.768,14.085,-24.085,4_10_1.csv
2018-07-10T13:45:17.776554,0.896,-0.28,0.057,36.159,48.476,-18.049,4_10_1.csv
2018-07-10T13:45:17.823679,0.896,-0.28,0.057,72.012,51.89,-65.183,4_10_1.csv
2018-07-10T13:45:17.868802,2.652,0.043,-0.031,7.561,62.317,-22.256,4_10_1.csv
2018-07-10T13:45:17.927962,2.652,0.043,-0.031,-169.085,32.988,94.573,4_10_1.csv
2018-07-10T13:45:17.990133,1.782,-0.347,0.302,65.061,-66.829,-41.159,4_10_1.csv
2018-07-10T13:45:18.044277,-0.074,-0.693,0.413,49.573,-74.207,-120.61,4_10_1.csv
