time,accel_x_list,accel_y_list,accel_z_list,gyro_x_list,gyro_y_list,gyro_z_list,filename
2018-07-11T11:15:22.146260,-0.204,-0.923,0.454,-0.427,0.671,0.671,14_11_2.csv
2018-07-11T11:15:22.194388,-0.206,-0.925,0.45,-0.122,0.122,-0.244,14_11_2.csv
2018-07-11T11:15:22.249535,-0.203,-0.924,0.449,0.122,0.366,0.122,14_11_2.csv
2018-07-11T11:15:22.307189,-0.203,-0.924,0.449,-0.427,0.671,0.732,14_11_2.csv
2018-07-11T11:15:22.362837,-0.207,-0.926,0.446,0.427,0.244,0.183,14_11_2.csv
2018-07-11T11:15:22.421493,-0.206,-0.925,0.45,1.524,0.244,0.0,14_11_2.csv
2018-07-11T11:15:22.474134,-0.205,-0.923,0.453,0.549,0.488,0.183,14_11_2.csv
2018-07-11T11:15:22.538305,-0.205,-0.923,0.453,0.122,0.427,0.0,14_11_2.csv
2018-07-11T11:15:22.613505,-0.205,-0.927,0.452,2.988,-0.366,-0.549,14_11_2.csv
2018-07-11T11:15:22.662135,-0.203,-0.918,0.459,2.134,0.061,-0.061,14_11_2.csv
2018-07-11T11:15:22.710764,-0.203,-0.918,0.459,-1.037,0.732,0.549,14_11_2.csv
2018-07-11T11:15:22.759895,-0.206,-0.926,0.452,3.049,-0.244,-0.427,14_11_2.csv
2018-07-11T11:15:22.817549,-0.203,-0.917,0.462,3.293,-0.061,-0.183,14_11_2.csv
2018-07-11T11:15:22.868184,-0.203,-0.917,0.462,-0.061,0.122,-0.61,14_11_2.csv
2018-07-11T11:15:22.927342,-0.2,-0.924,0.457,1.89,0.183,0.244,14_11_2.csv
2018-07-11T11:15:22.975971,-0.204,-0.92,0.46,1.646,0.366,0.61,14_11_2.csv
2018-07-11T11:15:23.026606,-0.204,-0.92,0.46,0.732,0.122,0.0,14_11_2.csv
2018-07-11T11:15:23.076740,-0.202,-0.919,0.462,1.463,0.0,-0.183,14_11_2.csv
